,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
0,-1.1759,288.27,284.91,283.95,0.4727,286.52,442825,6,-1.18
1,-1.3597,288.27,284.38,283.95,0.4801,286.52,442825,6,-1.18
2,-1.3666,288.27,284.36,283.95,0.4911,286.52,442828,3,-0.87
3,-1.1915,288.27,284.865,283.95,0.4995,286.52,442828,3,-0.87
4,-0.9521,288.27,285.555,283.95,0.5082,286.52,442828,3,-0.87
5,-0.8429,288.27,285.87,283.95,0.5169,286.52,442828,3,-0.87
6,-0.7215,288.27,286.22,283.95,0.5309,286.52,442828,3,-0.87
7,-0.5879,288.27,286.605,283.95,0.546,286.52,442828,3,-0.87
8,-0.6554,288.27,286.4104,283.95,0.5616,286.52,442828,0,-1.21
9,-0.5217,288.27,286.796,283.95,0.5803,286.52,442828,0,-1.21
10,-0.5307,288.27,286.77,283.95,0.597,286.52,442828,0,-1.21
11,-0.5238,288.27,286.79,283.95,0.6176,286.52,442828,0,-1.21
12,-0.377,288.27,287.2132,283.95,0.6614,286.52,442828,0,-1.21
13,-0.377,288.27,287.2132,283.95,0.6614,286.52,442828,0,-1.21
14,-0.377,288.27,287.2132,283.95,0.6614,286.52,442830,2,-0.39
15,-0.377,288.27,287.2132,283.95,0.6614,286.52,442830,2,-0.39
16,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,2,-0.39
17,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,2,-0.39
18,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,2,-0.39
19,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,2,-0.39
20,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
21,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
22,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
23,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
24,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
25,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
26,-0.3711,288.27,287.23,283.95,0.6614,286.52,442829,-1,-0.39
27,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,1,-0.02
28,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,1,-0.02
29,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,1,-0.02
30,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,1,-0.02
31,-0.3711,288.27,287.23,283.95,0.6614,286.52,442830,1,-0.02
32,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
33,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
34,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
35,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
36,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
37,-0.3711,288.27,287.23,283.95,0.6614,286.52,442836,6,-0.06
38,-0.3711,288.27,287.23,283.95,0.6614,286.52,442840,4,0.29
39,-0.3711,288.27,287.23,283.95,0.6614,286.52,442840,4,0.29
