,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,1.1679,-0.2673,126.84,127.9,129.53,126.02,82310,1,-1.81
1,1.1679,-0.2673,126.84,127.9,129.53,126.02,82306,-4,-1.24
2,1.1679,-0.2673,126.84,127.9,129.53,126.02,82306,-4,-1.24
3,1.1679,-0.2673,126.84,127.9,129.53,126.02,82306,-4,-1.24
4,1.1679,-0.2673,126.84,127.9,129.53,126.02,82306,-4,-1.24
5,1.0694,-1.5137,124.92,125.63,125.68,123.1163,82359,4,-2.48
6,1.0923,-1.4033,125.06,125.63,125.68,123.1163,82359,4,-2.48
7,1.1209,-1.5058,124.93,125.63,125.68,123.1163,82362,3,-0.98
8,1.143,-1.5847,124.83,125.63,125.68,123.1163,82362,3,-0.98
9,1.168,-1.3955,125.07,125.63,125.68,123.1163,82362,3,-0.98
10,1.1924,-1.4659,124.9806,125.63,125.68,123.1163,82362,3,-0.98
11,1.2158,-1.5847,124.83,125.63,125.68,123.1163,82362,3,-0.98
12,1.2473,-1.8606,124.48,125.63,125.68,123.1163,82362,3,-0.98
13,1.2767,-1.6872,124.7,125.63,125.68,123.1163,82363,1,-0.86
14,1.3122,-1.4349,125.02,125.63,125.68,123.1163,82363,1,-0.86
15,1.3511,-1.498,124.94,125.63,125.68,123.1163,82363,1,-0.86
16,1.396,-1.5689,124.85,125.63,125.68,123.1163,82363,1,-0.86
17,1.496,-1.5453,124.88,125.63,125.68,123.1163,82363,1,-0.86
18,1.496,-1.5453,124.88,125.63,125.68,123.1163,82363,1,-0.86
19,1.496,-1.5453,124.88,125.63,125.68,123.1163,82363,0,-0.56
20,1.496,-1.5453,124.88,125.63,125.68,123.1163,82363,0,-0.56
21,1.496,-1.5216,124.91,125.63,125.68,123.11,82363,0,-0.56
22,1.496,-1.5216,124.91,125.63,125.68,123.11,82363,0,-0.56
23,1.496,-1.5216,124.91,125.63,125.68,123.11,82363,0,-0.56
24,1.496,-1.5216,124.91,125.63,125.68,123.1163,82363,0,-0.56
25,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
26,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
27,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
28,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
29,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
30,1.496,-1.5216,124.91,125.63,125.68,123.1163,82368,5,0.58
31,1.496,-1.5216,124.91,125.63,125.68,123.1163,82371,3,-0.03
32,1.496,-1.5216,124.91,125.63,125.68,123.1163,82371,3,-0.03
33,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,3,-0.03
34,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,3,-0.03
35,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,3,-0.03
36,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,3,-0.03
37,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
38,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
39,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
40,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
41,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
42,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.57
43,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
44,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
45,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
46,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
47,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
48,1.496,-1.5216,124.91,125.63,125.68,123.11,82371,0,0.29
49,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
50,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
51,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
52,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
53,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
54,1.496,-1.5216,124.91,125.63,125.68,123.11,82376,5,-0.01
55,1.496,-1.5216,124.91,125.63,125.68,123.11,82377,1,0.12
56,1.496,-1.5216,124.91,125.63,125.68,123.11,82377,1,0.12
57,1.496,-1.5216,124.91,125.63,125.68,123.11,82377,1,0.12
58,1.496,-1.5216,124.91,125.63,125.68,123.11,82377,1,0.12
59,0.8575,3.0502,128.72,126.79,129.0,126.29,82424,6,-3.73
60,0.8775,2.9701,128.62,126.79,129.0,126.29,82424,6,-3.73
61,0.9023,3.1383,128.83,126.79,129.0,126.29,82429,5,-3.66
62,0.9338,3.2784,129.005,126.79,129.12,126.29,82429,5,-3.66
63,0.9603,3.4905,129.27,126.79,129.31,126.29,82429,5,-3.66
64,0.9829,3.4344,129.1999,126.79,129.31,126.29,82429,5,-3.66
65,1.003,3.5626,129.36,126.79,129.36,126.29,82429,5,-3.66
66,1.0295,3.3384,129.08,126.79,129.38,126.29,82429,5,-3.66
67,1.0505,3.3304,129.07,126.79,129.38,126.29,82430,1,-3.69
68,1.0759,3.4505,129.22,126.79,129.38,126.29,82430,1,-3.69
69,1.1036,3.3544,129.1,126.79,129.38,126.29,82430,1,-3.69
70,1.1403,3.1383,128.83,126.79,129.38,126.29,82430,1,-3.69
71,1.2406,2.8661,128.49,126.79,129.38,126.29,82430,1,-3.69
72,1.2406,2.8661,128.49,126.79,129.38,126.29,82430,1,-3.69
73,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
74,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
75,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
76,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
77,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
78,1.2406,2.8661,128.49,126.79,129.38,126.29,82432,2,-2.07
79,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
80,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
81,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
82,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
83,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
84,1.2406,2.8661,128.49,126.79,129.38,126.29,82436,4,-2.07
85,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
86,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
87,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
88,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
89,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
90,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,2,-1.68
91,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
92,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
93,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
94,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
95,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
96,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,0,-1.43
97,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
98,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
99,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
100,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
101,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
102,1.2406,2.8661,128.49,126.79,129.38,126.29,82439,1,-0.63
103,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
104,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
105,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
106,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
107,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
108,1.2406,2.8661,128.49,126.79,129.38,126.29,82438,-1,-0.06
109,1.2406,2.8661,128.49,126.79,129.38,126.29,82440,2,-0.14
110,1.2406,2.8661,128.49,126.79,129.38,126.29,82440,2,-0.14
111,1.2406,2.8661,128.49,126.79,129.38,126.29,82440,2,-0.14
112,1.2406,2.8661,128.49,126.79,129.38,126.29,82440,2,-0.14
113,0.5077,-0.4825,127.87,128.71,129.342,127.75,82451,0,-0.94
114,0.5213,-0.358,128.03,128.71,129.342,127.75,82451,0,-0.94
115,0.5341,-0.2218,128.205,128.71,129.3417,127.75,82450,-1,-1.89
