,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
88,272.23,-2.5767,277.48,276.98,1.2161,269.85,441936,6,-0.02
89,272.23,-2.5767,277.48,276.98,1.2161,269.85,441936,6,-0.02
90,272.23,-2.5767,277.48,276.98,1.2161,269.85,441936,6,-0.02
91,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
92,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
93,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
94,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
95,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
96,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,4,0.1
97,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
98,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
99,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
100,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
101,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
102,272.23,-2.5767,277.48,276.98,1.2161,269.85,441940,0,0.19
103,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
104,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
105,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
106,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
107,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
108,272.23,-2.5767,277.48,276.98,1.2161,269.85,441941,1,0.02
109,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
110,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
111,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
112,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
113,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
114,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,2,0.02
115,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
116,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
117,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
118,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
119,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
120,272.23,-2.5767,277.48,276.98,1.2161,269.85,441943,0,-0.11
121,272.23,-2.5767,277.48,276.98,1.2161,269.85,441948,5,-0.14
122,272.23,-2.5767,277.48,276.98,1.2161,269.85,441948,5,-0.14
123,272.23,-2.5767,277.48,276.98,1.2161,269.85,441948,5,-0.14
124,272.23,-2.5767,277.48,276.98,1.2161,269.85,441948,5,-0.14
125,271.003,-0.4507,274.95,274.88,0.6361,269.53,441999,7,0.61
126,271.5462,-0.2512,274.95,274.88,0.6492,269.53,441999,7,0.61
127,271.52,-0.2608,274.95,274.88,0.6594,269.53,441995,-4,0.37
128,271.59,-0.2351,274.95,274.88,0.6711,269.53,441995,-4,0.37
129,271.36,-0.3196,274.95,274.88,0.6847,269.53,441995,-4,0.37
130,271.65,-0.2131,274.95,274.88,0.6958,269.53,441995,-4,0.37
131,272.09,-0.0514,274.95,274.88,0.7113,269.53,441995,-4,0.37
132,272.3584,0.0472,274.95,274.88,0.7225,269.53,441995,-4,0.37
133,272.89,0.2424,274.95,274.88,0.738,269.53,441998,3,0.61
134,272.99,0.2792,274.95,274.88,0.7563,269.53,441998,3,0.61
135,273.193,0.3537,274.95,274.88,0.7774,269.53,441998,3,0.61
136,273.42,0.4371,274.95,274.88,0.8059,269.53,441998,3,0.61
137,273.41,0.4335,274.95,274.88,0.8582,269.53,441998,3,0.61
138,273.41,0.4335,274.95,274.88,0.8582,269.53,441998,3,0.61
139,273.41,0.4335,274.95,274.88,0.8582,269.53,442006,8,0.7
140,273.41,0.4335,274.95,274.88,0.8582,269.53,442006,8,0.7
141,273.78,0.5694,274.95,274.88,0.8582,269.53,442006,8,0.7
142,273.78,0.5694,274.95,274.88,0.8582,269.53,442006,8,0.7
143,273.78,0.5694,274.95,274.88,0.8582,269.53,442006,8,0.7
144,273.78,0.5694,274.95,274.88,0.8582,269.53,442006,8,0.7
145,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
146,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
147,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
148,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
149,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
150,273.78,0.5694,274.95,274.88,0.8582,269.53,442011,5,0.47
151,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
152,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
153,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
154,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
155,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
156,273.78,0.5694,274.95,274.88,0.8582,269.53,442015,4,0.47
157,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
158,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
159,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
160,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
161,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
162,273.78,0.5694,274.95,274.88,0.8582,269.53,442017,2,0.4
163,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
164,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
165,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
166,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
167,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
168,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,4,0.61
169,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
170,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
171,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
172,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
173,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
174,273.78,0.5694,274.95,274.88,0.8582,269.53,442021,0,0.79
175,273.78,0.5694,274.95,274.88,0.8582,269.53,442020,-1,1.01
176,273.78,0.5694,274.95,274.88,0.8582,269.53,442020,-1,1.01
177,273.78,0.5694,274.95,274.88,0.8582,269.53,442020,-1,1.01
178,273.78,0.5694,274.95,274.88,0.8582,269.53,442020,-1,1.01
179,277.36,1.3076,278.26,273.4,0.5009,272.63,442068,1,2.78
180,278.51,1.7277,279.99,273.4,0.5473,272.63,442068,1,2.78
181,279.29,2.0126,279.99,273.4,0.5803,272.63,442068,1,2.78
182,279.0,1.9066,279.99,273.4,0.6035,272.63,442073,5,3.01
183,277.9,1.5049,279.99,273.4,0.6406,272.63,442073,5,3.01
184,280.25,2.3632,281.04,273.4,0.6791,272.63,442073,5,3.01
185,277.33,1.2967,281.04,273.4,0.709,272.63,442073,5,3.01
186,275.52,0.6355,281.04,273.4,0.7478,272.63,442073,5,3.01
187,277.14,1.2273,281.04,273.4,0.7787,272.63,442095,22,2.44
188,277.73,1.4428,281.04,273.4,0.8064,272.63,442095,22,2.44
189,275.7,0.7013,281.04,273.4,0.8333,272.63,442095,22,2.44
190,274.6691,0.3247,281.04,273.4,0.8687,272.63,442095,22,2.44
191,272.34,-0.526,281.04,273.4,0.9473,272.32,442095,22,2.44
192,272.34,-0.526,281.04,273.4,0.9473,272.32,442095,22,2.44
193,272.34,-0.526,281.04,273.4,0.9473,272.32,442092,-3,1.94
194,272.34,-0.526,281.04,273.4,0.9473,272.32,442092,-3,1.94
195,272.29,-0.5442,281.04,273.4,0.9473,272.22,442092,-3,1.94
196,272.29,-0.5442,281.04,273.4,0.9473,272.22,442092,-3,1.94
197,272.29,-0.5442,281.04,273.4,0.9473,272.22,442092,-3,1.94
198,272.29,-0.5442,281.04,273.4,0.9473,272.22,442092,-3,1.94
199,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
200,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
201,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
202,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
203,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
204,272.29,-0.5442,281.04,273.4,0.9473,272.22,442098,6,1.1
205,272.29,-0.5442,281.04,273.4,0.9473,272.22,442099,1,1.06
