,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,0.7694,0.5598,192.22,195.26,199.31,188.65,889221,4,-3.95
1,0.7694,0.5598,192.22,195.26,199.31,188.65,889229,8,-3.98
2,0.7694,0.5598,192.22,195.26,199.31,188.65,889229,8,-3.98
3,0.7694,0.5598,192.22,195.26,199.31,188.65,889229,8,-3.98
4,0.7694,0.5598,192.22,195.26,199.31,188.65,889229,8,-3.98
5,0.4739,-1.7272,188.9,191.65,192.36,187.15,889273,3,-3.42
6,0.484,-1.5427,189.2547,191.65,192.36,187.15,889273,3,-3.42
7,0.4977,-1.285,189.75,191.65,192.36,187.15,889276,3,-2.78
8,0.5115,-1.0093,190.28,191.65,192.36,187.15,889276,3,-2.78
9,0.5243,-1.0041,190.29,191.65,192.36,187.15,889276,3,-2.78
10,0.5365,-0.9156,190.46,191.65,192.36,187.15,889276,3,-2.78
11,0.5473,-1.0509,190.2,191.65,192.36,187.15,889276,3,-2.78
12,0.5581,-1.1081,190.0901,191.65,192.36,187.15,889276,3,-2.78
13,0.5708,-0.9416,190.41,191.65,192.36,187.15,889277,1,-1.76
14,0.583,-0.9702,190.355,191.65,192.36,187.15,889277,1,-1.76
15,0.5951,-1.1367,190.035,191.65,192.36,187.15,889277,1,-1.76
16,0.6061,-1.2486,189.82,191.65,192.36,187.15,889277,1,-1.76
17,0.6231,-1.0301,190.24,191.65,192.36,187.15,889277,1,-1.76
18,0.6231,-1.0301,190.24,191.65,192.36,187.15,889277,1,-1.76
19,0.6231,-1.0301,190.24,191.65,192.36,187.15,889278,1,-1.41
20,0.6231,-1.0301,190.24,191.65,192.36,187.15,889278,1,-1.41
21,0.6231,-0.9416,190.41,191.65,192.36,187.15,889278,1,-1.41
22,0.6231,-0.9416,190.41,191.65,192.36,187.15,889278,1,-1.41
23,0.6231,-0.9416,190.41,191.65,192.36,187.15,889278,1,-1.41
24,0.6231,-0.9416,190.41,191.65,192.36,187.15,889278,1,-1.41
25,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
26,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
27,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
28,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
29,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
30,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,1,-1.27
31,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
32,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
33,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
34,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
35,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
36,0.6231,-0.9416,190.41,191.65,192.36,187.15,889279,0,-1.21
37,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
38,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
39,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
40,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
41,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
42,0.6231,-0.9416,190.41,191.65,192.36,187.15,889274,-5,-1.16
43,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
44,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
45,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
46,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
47,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
48,0.6231,-0.9416,190.41,191.65,192.36,187.15,889285,11,-1.16
49,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
50,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
51,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
52,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
53,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
54,0.6231,-0.9416,190.41,191.65,192.36,187.15,889287,2,-1.2
55,0.6231,-0.9416,190.41,191.65,192.36,187.15,889291,4,-1.08
56,0.6231,-0.9416,190.41,191.65,192.36,187.15,889291,4,-1.08
57,0.6231,-0.9416,190.41,191.65,192.36,187.15,889291,4,-1.08
58,0.6231,-0.9416,190.41,191.65,192.36,187.15,889291,4,-1.08
59,0.4972,0.9988,192.3118,194.415,197.39,189.94,889463,3,-0.1
60,0.5073,0.7615,191.86,194.415,197.39,189.94,889463,3,-0.1
61,0.5204,1.2552,192.8,194.415,197.39,189.94,889468,5,-0.37
62,0.5331,1.2814,192.85,194.415,197.39,189.94,889468,5,-0.37
