,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
1,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
2,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
3,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
4,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
5,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
6,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
7,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
8,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
9,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
10,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
11,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
12,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
13,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
14,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
15,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
16,113.53,1.9303,113.79,111.39,0.7185,111.39,20735,0,-8.33
17,113.57,0.0352,114.0,113.65,0.5002,113.015,20736,0,0.0
18,113.315,-0.1894,114.0,113.65,0.5142,113.015,20736,0,0.0
19,113.24,-0.2554,114.0,113.65,0.5218,113.015,20736,0,0.0
20,113.08,-0.3964,114.0,113.65,0.5311,112.98,20736,0,0.0
21,113.1,-0.3788,114.0,113.65,0.5394,112.98,20736,0,0.0
22,113.15,-0.3347,114.0,113.65,0.5503,112.98,20736,0,0.0
23,113.25,-0.2466,114.0,113.65,0.5621,112.98,20736,0,0.0
24,113.245,-0.251,114.0,113.65,0.5713,112.98,20736,0,0.0
25,113.39,-0.1233,114.0,113.65,0.5846,112.98,20736,0,0.0
26,113.49,-0.0352,114.0,113.65,0.5975,112.98,20736,0,0.0
27,113.325,-0.1806,114.0,113.65,0.6158,112.98,20736,0,0.0
28,113.31,-0.1938,114.0,113.65,0.634,112.98,20736,0,0.0
29,113.33,-0.1762,114.0,113.65,0.7406,112.98,20736,0,0.0
30,113.33,-0.1762,114.0,113.65,0.7406,112.98,20736,0,0.0
31,113.33,-0.1762,114.0,113.65,0.7406,112.98,20736,0,-25.0
32,113.33,-0.1762,114.0,113.65,0.7406,112.98,20736,0,-25.0
33,113.35,-0.1585,114.0,113.65,0.7406,112.98,20736,0,-25.0
34,113.35,-0.1585,114.0,113.65,0.7406,112.98,20736,0,-25.0
35,113.35,-0.1585,114.0,113.65,0.7406,112.98,20736,0,-25.0
36,113.35,-0.1585,114.0,113.65,0.7406,112.98,20736,0,-25.0
37,113.35,-0.1585,114.0,113.65,0.7406,112.98,20736,0,-25.0
38,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,-1,-25.0
39,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,-1,-25.0
40,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,-1,-25.0
41,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,-1,-25.0
42,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,-1,-25.0
43,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
44,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
45,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
46,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
47,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
48,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
49,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
50,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
51,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
52,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
53,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
54,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
55,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
56,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
57,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
58,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
59,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
60,113.35,-0.1585,114.0,113.65,0.7406,112.98,20735,0,-25.0
61,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
62,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
63,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
64,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
65,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
66,113.35,-0.1585,114.0,113.65,0.7406,112.98,20734,-1,-25.0
67,113.35,-0.1585,114.0,113.65,0.7406,112.98,20733,-1,-25.0
68,113.35,-0.1585,114.0,113.65,0.7406,112.98,20733,-1,-25.0
69,113.35,-0.1585,114.0,113.65,0.7406,112.98,20733,-1,-25.0
