,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,96.6,7.7163,96.69,89.72,1.9766,89.02,455739,4,5.68
1,96.6,7.7163,96.69,89.72,1.9766,89.02,455739,4,5.68
2,96.6,7.7163,96.69,89.72,1.9766,89.02,455747,8,5.51
3,96.6,7.7163,96.69,89.72,1.9766,89.02,455747,8,5.51
4,96.6,7.7163,96.69,89.72,1.9766,89.02,455747,8,5.51
5,96.6,7.7163,96.69,89.72,1.9766,89.02,455747,8,5.51
6,96.6,7.7163,96.69,89.72,1.9766,89.02,455747,8,5.51
7,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
8,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
9,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
10,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
11,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
12,96.6,7.7163,96.69,89.72,1.9766,89.02,455753,6,5.55
13,96.6,7.7163,96.69,89.72,1.9766,89.02,455762,9,5.36
14,96.6,7.7163,96.69,89.72,1.9766,89.02,455762,9,5.36
15,96.6,7.7163,96.69,89.72,1.9766,89.02,455762,9,5.36
16,96.6,7.7163,96.69,89.72,1.9766,89.02,455762,9,5.36
17,97.18,0.6004,98.75,96.66,1.1259,95.94,455805,-4,3.2
18,97.2,0.6211,98.75,96.66,1.1457,95.94,455805,-4,3.2
19,97.0,0.4141,98.75,96.66,1.1598,95.94,455809,4,2.76
20,96.875,0.2847,98.75,96.66,1.1743,95.94,455809,4,2.76
21,96.54,-0.0621,98.75,96.66,1.1929,95.94,455809,4,2.76
22,96.395,-0.2122,98.75,96.66,1.2152,95.94,455809,4,2.76
23,96.72,0.1242,98.75,96.66,1.2441,95.94,455809,4,2.76
24,96.65,0.0518,98.75,96.66,1.2644,95.94,455809,4,2.76
25,97.05,0.4658,98.75,96.66,1.3004,95.94,455814,5,2.04
26,97.65,1.087,98.75,96.66,1.3352,95.94,455814,5,2.04
27,97.96,1.4079,98.75,96.66,1.3815,95.94,455814,5,2.04
28,97.54,0.9731,98.75,96.66,1.4379,95.94,455814,5,2.04
29,97.76,1.2008,98.75,96.66,1.4973,95.94,455814,5,2.04
30,97.76,1.2008,98.75,96.66,1.4973,95.94,455814,5,2.04
31,97.76,1.2008,98.75,96.66,1.4973,95.94,455814,0,1.38
32,97.76,1.2008,98.75,96.66,1.4973,95.94,455814,0,1.38
33,97.84,1.2836,98.75,96.66,1.4973,95.94,455814,0,1.38
34,97.84,1.2836,98.75,96.66,1.4973,95.94,455814,0,1.38
35,97.84,1.2836,98.75,96.66,1.4973,95.94,455814,0,1.38
36,97.84,1.2836,98.75,96.66,1.4973,95.94,455814,0,1.38
37,97.84,1.2836,98.75,96.66,1.4973,95.94,455814,0,1.38
38,97.84,1.2836,98.75,96.66,1.4973,95.94,455820,6,0.63
39,97.84,1.2836,98.75,96.66,1.4973,95.94,455820,6,0.63
40,97.84,1.2836,98.75,96.66,1.4973,95.94,455820,6,0.63
41,97.84,1.2836,98.75,96.66,1.4973,95.94,455820,6,0.63
42,97.84,1.2836,98.75,96.66,1.4973,95.94,455820,6,0.63
43,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
44,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
45,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
46,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
47,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
48,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,1,-0.39
49,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
50,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
51,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
52,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
53,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
54,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.53
55,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
56,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
57,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
58,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
59,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
60,97.84,1.2836,98.75,96.66,1.4973,95.94,455821,-2,-0.24
61,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
62,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
63,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
64,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
65,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
66,97.84,1.2836,98.75,96.66,1.4973,95.94,455823,2,-0.62
67,97.84,1.2836,98.75,96.66,1.4973,95.94,455822,-1,-0.57
68,97.84,1.2836,98.75,96.66,1.4973,95.94,455822,-1,-0.57
69,97.84,1.2836,98.75,96.66,1.4973,95.94,455822,-1,-0.57
70,97.84,1.2836,98.75,96.66,1.4973,95.94,455822,-1,-0.57
71,95.57,-2.3201,96.79,96.3,1.13,92.9,455932,-2,-0.57
72,95.48,-2.4121,96.79,96.3,1.1535,92.9,455932,-2,-0.57
73,95.4886,-2.4033,96.79,96.3,1.1728,92.9,455935,3,-0.75
74,95.8101,-2.0747,96.79,96.3,1.2071,92.9,455935,3,-0.75
75,96.005,-1.8755,96.79,96.3,1.2384,92.9,455935,3,-0.75
76,96.42,-1.4513,96.79,96.3,1.2711,92.9,455935,3,-0.75
77,96.31,-1.5638,96.79,96.3,1.3119,92.9,455935,3,-0.75
78,96.29,-1.5842,96.79,96.3,1.3519,92.9,455935,3,-0.75
79,96.3,-1.574,96.79,96.3,1.3789,92.9,455936,1,-0.73
80,95.9391,-1.9429,96.79,96.3,1.4056,92.9,455936,1,-0.73
81,96.2899,-1.5843,96.79,96.3,1.4355,92.9,455936,1,-0.73
82,96.38,-1.4922,96.79,96.3,1.4737,92.9,455936,1,-0.73
83,96.84,-1.0221,96.94,96.3,1.5349,92.9,455936,1,-0.73
84,96.84,-1.0221,96.94,96.3,1.5349,92.9,455936,1,-0.73
85,96.84,-1.0221,96.94,96.3,1.5349,92.9,455939,3,-0.85
86,96.84,-1.0221,96.94,96.3,1.5349,92.9,455939,3,-0.85
87,96.81,-1.0527,96.94,96.3,1.5349,92.9,455939,3,-0.85
88,96.81,-1.0527,96.94,96.3,1.5349,92.9,455939,3,-0.85
89,96.81,-1.0527,96.94,96.3,1.5349,92.9,455939,3,-0.85
90,96.81,-1.0527,96.94,96.3,1.5349,92.9,455939,3,-0.85
91,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
92,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
93,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
94,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
95,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
96,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,-2,-0.78
97,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
98,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
99,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
100,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
101,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
102,96.81,-1.0527,96.94,96.3,1.5349,92.9,455937,0,-0.82
