,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
61,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
62,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
63,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
64,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
65,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
66,101.62,1.2959,102.835,100.26,1.2376,100.1,159514,0,0.74
67,101.62,1.2959,102.835,100.26,1.2376,100.1,159517,3,0.71
68,101.62,1.2959,102.835,100.26,1.2376,100.1,159517,3,0.71
69,101.62,1.2959,102.835,100.26,1.2376,100.1,159517,3,0.71
70,101.62,1.2959,102.835,100.26,1.2376,100.1,159517,3,0.71
71,101.15,-0.4625,101.75,100.12,0.528,99.88,159574,5,-0.21
72,100.915,-0.6938,101.75,100.12,0.5364,99.88,159574,5,-0.21
73,101.07,-0.5412,101.75,100.12,0.546,99.88,159571,-3,-0.26
74,101.14,-0.4723,101.75,100.12,0.5579,99.88,159571,-3,-0.26
75,101.015,-0.5954,101.75,100.12,0.5701,99.88,159571,-3,-0.26
76,101.29,-0.3247,101.75,100.12,0.5797,99.88,159571,-3,-0.26
77,101.25,-0.3641,101.75,100.12,0.5956,99.88,159571,-3,-0.26
78,101.235,-0.3789,101.75,100.12,0.6048,99.88,159571,-3,-0.26
79,101.27,-0.3444,101.75,100.12,0.6182,99.88,159575,4,-0.31
80,101.12,-0.492,101.75,100.12,0.6336,99.88,159575,4,-0.31
81,101.07,-0.5412,101.75,100.12,0.649,99.88,159575,4,-0.31
82,101.145,-0.4674,101.75,100.12,0.6677,99.88,159575,4,-0.31
83,101.22,-0.3936,101.75,100.12,0.7301,99.88,159575,4,-0.31
84,101.22,-0.3936,101.75,100.12,0.7301,99.88,159575,4,-0.31
85,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
86,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
87,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
88,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
89,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
90,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,7,-0.4
91,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
92,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
93,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
94,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
95,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
96,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,0,-0.42
97,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
98,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
99,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
100,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
101,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
102,101.22,-0.3936,101.75,100.12,0.7301,99.88,159581,-1,-0.64
103,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
104,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
105,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
106,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
107,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
108,101.22,-0.3936,101.75,100.12,0.7301,99.88,159582,1,-0.64
109,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
110,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
111,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
112,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
113,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
114,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,3,-0.62
115,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
116,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
117,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
118,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
119,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
120,101.22,-0.3936,101.75,100.12,0.7301,99.88,159585,0,-0.9
121,101.22,-0.3936,101.75,100.12,0.7301,99.88,159584,-1,-0.95
122,101.22,-0.3936,101.75,100.12,0.7301,99.88,159584,-1,-0.95
123,101.22,-0.3936,101.75,100.12,0.7301,99.88,159584,-1,-0.95
124,101.22,-0.3936,101.75,100.12,0.7301,99.88,159584,-1,-0.95
125,104.525,3.2652,105.0996,101.25,0.6205,101.22,159607,1,-1.05
126,104.375,3.117,105.0996,101.25,0.6516,101.22,159607,1,-1.05
127,104.18,2.9243,105.0996,101.25,0.6838,101.22,159611,4,-0.94
128,104.335,3.0775,105.0996,101.25,0.7089,101.22,159611,4,-0.94
129,104.19,2.9342,105.0996,101.25,0.7227,101.22,159611,4,-0.94
130,104.26,3.0034,105.0996,101.25,0.743,101.22,159611,4,-0.94
131,104.495,3.2355,105.0996,101.25,0.7599,101.22,159611,4,-0.94
132,104.455,3.196,105.0996,101.25,0.7761,101.22,159611,4,-0.94
133,104.63,3.3689,105.0996,101.25,0.7943,101.22,159617,6,-1.7
134,104.57,3.3096,105.0996,101.25,0.8132,101.22,159617,6,-1.7
135,104.96,3.6949,105.0996,101.25,0.8384,101.22,159617,6,-1.7
136,105.05,3.7838,105.0996,101.25,0.8826,101.22,159617,6,-1.7
137,104.82,3.5566,105.0996,101.25,0.949,101.22,159617,6,-1.7
138,104.82,3.5566,105.0996,101.25,0.949,101.22,159617,6,-1.7
139,104.82,3.5566,105.0996,101.25,0.949,101.22,159621,4,-1.74
140,104.82,3.5566,105.0996,101.25,0.949,101.22,159621,4,-1.74
141,104.92,3.6554,105.0996,101.25,0.949,101.22,159621,4,-1.74
142,104.92,3.6554,105.0996,101.25,0.949,101.22,159621,4,-1.74
143,104.92,3.6554,105.0996,101.25,0.949,101.22,159621,4,-1.74
144,104.92,3.6554,105.0996,101.25,0.949,101.22,159621,4,-1.74
145,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
146,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
147,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
148,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
149,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
150,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,3,-2.08
151,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
152,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
153,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
154,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
155,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
156,104.92,3.6554,105.0996,101.25,0.949,101.22,159624,0,-2.16
157,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
158,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
159,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
160,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
161,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
162,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,1,-2.26
163,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
164,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
165,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
166,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
167,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
168,104.92,3.6554,105.0996,101.25,0.949,101.22,159625,0,-2.0
169,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
170,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
171,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
172,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
173,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
174,104.92,3.6554,105.0996,101.25,0.949,101.22,159628,3,-2.19
175,104.92,3.6554,105.0996,101.25,0.949,101.22,159627,-1,-2.13
176,104.92,3.6554,105.0996,101.25,0.949,101.22,159627,-1,-2.13
177,104.92,3.6554,105.0996,101.25,0.949,101.22,159627,-1,-2.13
178,104.92,3.6554,105.0996,101.25,0.949,101.22,159627,-1,-2.13
179,105.2733,0.3367,106.13,104.27,0.5661,103.67,159654,7,-4.38
180,105.73,0.772,106.3,104.27,0.6142,103.67,159654,7,-4.38
181,105.485,0.5385,106.3,104.27,0.6558,103.67,159654,7,-4.38
182,105.62,0.6672,106.3,104.27,0.6785,103.67,159658,4,-4.34
183,105.1999,0.2668,106.3,104.27,0.7222,103.67,159658,4,-4.34
184,106.34,1.3534,106.55,104.27,0.762,103.67,159658,4,-4.34
185,105.355,0.4146,106.59,104.27,0.7937,103.67,159658,4,-4.34
186,104.875,-0.0429,106.59,104.27,0.8365,103.67,159658,4,-4.34
187,105.715,0.7577,106.59,104.27,0.8685,103.67,159661,3,-5.2
188,105.68,0.7244,106.59,104.27,0.8966,103.67,159661,3,-5.2
189,105.05,0.1239,106.59,104.27,0.9238,103.67,159661,3,-5.2
190,104.45,-0.448,106.59,104.27,0.9589,103.67,159661,3,-5.2
191,103.36,-1.4868,106.59,104.27,1.0266,103.34,159661,3,-5.2
192,103.36,-1.4868,106.59,104.27,1.0266,103.34,159661,3,-5.2
193,103.36,-1.4868,106.59,104.27,1.0266,103.34,159661,0,-5.13
194,103.36,-1.4868,106.59,104.27,1.0266,103.34,159661,0,-5.13
195,103.37,-1.4773,106.59,104.27,1.0266,103.33,159661,0,-5.13
196,103.37,-1.4773,106.59,104.27,1.0266,103.33,159661,0,-5.13
197,103.37,-1.4773,106.59,104.27,1.0266,103.33,159661,0,-5.13
198,103.37,-1.4773,106.59,104.27,1.0266,103.33,159661,0,-5.13
199,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
200,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
201,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
202,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
203,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
204,103.37,-1.4773,106.59,104.27,1.0266,103.33,159666,5,-6.06
205,103.37,-1.4773,106.59,104.27,1.0266,103.33,159669,3,-6.15
