,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,1.1967,0.9492,88.27,88.32,89.415,87.702,2080,1,0.0
1,1.1967,0.9492,88.27,88.32,89.415,87.702,2080,0,0.0
2,1.1967,0.9492,88.27,88.32,89.415,87.702,2080,0,0.0
3,1.1967,0.9492,88.27,88.32,89.415,87.702,2080,0,0.0
4,1.1967,0.9492,88.27,88.32,89.415,87.702,2080,0,0.0
5,1.0051,-1.1216,87.28,88.3,88.3,86.96,2081,0,0.0
6,1.0177,-1.0649,87.33,88.3,88.3,86.96,2081,0,0.0
7,1.0335,-1.0026,87.385,88.3,88.3,86.96,2082,1,0.0
8,1.0411,-0.929,87.45,88.3,88.3,86.96,2082,1,0.0
9,1.0592,-0.7817,87.58,88.3,88.3,86.96,2082,1,0.0
10,1.072,-0.8044,87.56,88.3,88.3,86.96,2082,1,0.0
11,1.091,-0.861,87.51,88.3,88.3,86.96,2082,1,0.0
12,1.1109,-0.9233,87.455,88.3,88.3,86.96,2082,1,0.0
13,1.1332,-0.725,87.63,88.3,88.3,86.96,2082,0,0.0
14,1.163,-0.6288,87.715,88.3,88.3,86.96,2082,0,0.0
15,1.2019,-0.6797,87.67,88.3,88.3,86.96,2082,0,0.0
16,1.2496,-0.7647,87.595,88.3,88.3,86.96,2082,0,0.0
17,1.3895,-0.861,87.51,88.3,88.3,86.96,2082,0,0.0
18,1.3895,-0.861,87.51,88.3,88.3,86.96,2082,0,0.0
19,1.3895,-0.861,87.51,88.3,88.3,86.96,2082,0,0.0
20,1.3895,-0.861,87.51,88.3,88.3,86.96,2082,0,0.0
21,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
22,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
23,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
24,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
25,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
26,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
27,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
28,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
29,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
30,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
31,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
32,1.3895,-0.8383,87.53,88.3,88.3,86.96,2082,0,0.0
