,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
0,-0.1213,165.89,164.7,164.27,0.4627,164.27,877053,2,-0.19
1,-0.1759,165.89,164.61,164.27,0.4691,164.27,877053,2,-0.19
2,-0.097,165.89,164.74,164.27,0.4785,164.27,877059,6,0.34
3,0.0,165.89,164.9,164.27,0.49,164.27,877059,6,0.34
4,0.2729,165.89,165.35,164.27,0.5097,164.27,877059,6,0.34
5,0.3548,165.89,165.485,164.27,0.5281,164.27,877059,6,0.34
6,0.5124,165.89,165.745,164.27,0.5411,164.27,877059,6,0.34
7,0.5393,165.89,165.7893,164.27,0.5599,164.27,877059,6,0.34
8,0.5306,165.89,165.775,164.27,0.5738,164.27,877070,11,0.48
9,0.4851,165.89,165.7,164.27,0.5912,164.27,877070,11,0.48
10,0.5973,165.99,165.885,164.27,0.6145,164.27,877070,11,0.48
11,0.6913,166.1,166.04,164.27,0.6393,164.27,877070,11,0.48
12,0.7732,166.29,166.175,164.27,0.6998,164.27,877070,11,0.48
13,0.7732,166.29,166.175,164.27,0.6998,164.27,877070,11,0.48
14,0.7732,166.29,166.175,164.27,0.6998,164.27,877071,1,0.79
15,0.7732,166.29,166.175,164.27,0.6998,164.27,877071,1,0.79
16,0.7702,166.29,166.17,164.27,0.6998,164.27,877071,1,0.79
17,0.7702,166.29,166.17,164.27,0.6998,164.27,877071,1,0.79
18,0.7702,166.29,166.17,164.27,0.6998,164.27,877071,1,0.79
19,0.7702,166.29,166.17,164.27,0.6998,164.27,877071,1,0.79
20,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
21,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
22,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
23,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
24,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
25,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
26,0.7702,166.29,166.17,164.27,0.6998,164.27,877079,8,1.35
27,0.7702,166.29,166.17,164.27,0.6998,164.27,877083,4,1.52
28,0.7702,166.29,166.17,164.27,0.6998,164.27,877083,4,1.52
29,0.7702,166.29,166.17,164.27,0.6998,164.27,877083,4,1.52
30,0.7702,166.29,166.17,164.27,0.6998,164.27,877083,4,1.52
31,0.7702,166.29,166.17,164.27,0.6998,164.27,877083,4,1.52
32,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
33,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
34,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
35,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
36,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
37,0.7702,166.29,166.17,164.27,0.6998,164.27,877087,4,1.71
38,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
39,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
40,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
41,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
42,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
43,0.7702,166.29,166.17,164.27,0.6998,164.27,877088,1,2.15
44,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
45,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
46,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
47,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
48,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
49,0.7702,166.29,166.17,164.27,0.6998,164.27,877095,7,2.26
50,0.7702,166.29,166.17,164.27,0.6998,164.27,877097,2,2.37
51,0.7702,166.29,166.17,164.27,0.6998,164.27,877097,2,2.37
52,0.7702,166.29,166.17,164.27,0.6998,164.27,877097,2,2.37
53,0.7702,166.29,166.17,164.27,0.6998,164.27,877097,2,2.37
54,-0.0963,166.83,166.01,165.418,0.3865,166.595,877172,5,3.28
55,-0.1048,166.83,165.9959,165.418,0.3917,166.595,877172,5,3.28
56,-0.1354,166.83,165.945,165.418,0.3997,166.595,877179,7,2.74
57,-0.2455,166.83,165.762,165.418,0.4149,166.595,877179,7,2.74
58,-0.2197,166.83,165.805,165.418,0.4252,166.595,877179,7,2.74
59,-0.2347,166.83,165.78,165.418,0.4331,166.595,877179,7,2.74
60,-0.445,166.83,165.4306,165.33,0.444,166.595,877179,7,2.74
61,-0.4062,166.83,165.495,165.33,0.4555,166.595,877179,7,2.74
62,-0.4152,166.83,165.48,165.33,0.4661,166.595,877181,2,2.67
63,-0.4935,166.83,165.35,165.33,0.4767,166.595,877181,2,2.67
64,-0.4694,166.83,165.39,165.33,0.4928,166.595,877181,2,2.67
65,-0.5956,166.83,165.1803,165.11,0.5103,166.595,877181,2,2.67
66,-0.349,166.83,165.59,165.11,0.5431,166.595,877181,2,2.67
67,-0.349,166.83,165.59,165.11,0.5431,166.595,877181,2,2.67
68,-0.349,166.83,165.59,165.11,0.5431,166.595,877173,-8,2.24
69,-0.349,166.83,165.59,165.11,0.5431,166.595,877173,-8,2.24
70,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,-8,2.24
71,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,-8,2.24
72,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,-8,2.24
73,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,-8,2.24
74,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
75,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
76,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
77,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
78,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
79,-0.325,166.83,165.63,165.11,0.5431,166.595,877173,0,2.33
80,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
81,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
82,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
83,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
84,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
85,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,3,1.97
86,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
87,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
88,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
89,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
90,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
91,-0.325,166.83,165.63,165.11,0.5431,166.595,877176,0,1.42
92,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
93,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
94,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
95,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
96,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
97,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,3,1.04
98,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
99,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
100,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
101,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
102,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
103,-0.325,166.83,165.63,165.11,0.5431,166.595,877179,0,0.86
104,-0.325,166.83,165.63,165.11,0.5431,166.595,877188,9,0.62
105,-0.325,166.83,165.63,165.11,0.5431,166.595,877188,9,0.62
106,-0.325,166.83,165.63,165.11,0.5431,166.595,877188,9,0.62
107,-0.325,166.83,165.63,165.11,0.5431,166.595,877188,9,0.62
108,-1.6211,165.05,162.945,161.8,0.4846,164.74,877243,8,-5.05
109,-1.5969,165.05,162.985,161.8,0.4966,164.74,877243,8,-5.05
110,-1.6694,165.05,162.865,161.8,0.5059,164.74,877243,0,-7.02
111,-1.7857,165.05,162.6723,161.8,0.5152,164.74,877243,0,-7.02
112,-1.5003,165.05,163.145,161.8,0.5267,164.74,877243,0,-7.02
113,-1.4913,165.05,163.16,161.8,0.5392,164.74,877243,0,-7.02
114,-1.449,165.05,163.2301,161.8,0.5472,164.74,877243,0,-7.02
115,-1.5257,165.05,163.103,161.8,0.5592,164.74,877243,0,-7.02
116,-1.5516,165.05,163.0601,161.8,0.5696,164.74,877248,5,-8.21
117,-1.443,165.05,163.24,161.8,0.5859,164.74,877248,5,-8.21
118,-1.3833,165.05,163.3388,161.8,0.6029,164.74,877248,5,-8.21
119,-1.3162,165.05,163.45,161.8,0.6229,164.74,877248,5,-8.21
120,-1.0928,165.05,163.82,161.8,0.6702,164.74,877248,5,-8.21
121,-1.0928,165.05,163.82,161.8,0.6702,164.74,877248,5,-8.21
122,-1.0928,165.05,163.82,161.8,0.6702,164.74,877252,4,-8.61
123,-1.0928,165.05,163.82,161.8,0.6702,164.74,877252,4,-8.61
