,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,5.45,0.7394,5.54,5.3501,0.6438,5.28,91529,4,0.95
1,5.45,0.7394,5.54,5.3501,0.6438,5.28,91529,4,0.95
2,5.45,0.7394,5.54,5.3501,0.6438,5.28,91533,4,0.98
3,5.45,0.7394,5.54,5.3501,0.6438,5.28,91533,4,0.98
4,5.45,0.7394,5.54,5.3501,0.6438,5.28,91533,4,0.98
5,5.45,0.7394,5.54,5.3501,0.6438,5.28,91533,4,0.98
6,5.45,0.7394,5.54,5.3501,0.6438,5.28,91533,4,0.98
7,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
8,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
9,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
10,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
11,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
12,5.45,0.7394,5.54,5.3501,0.6438,5.28,91532,-1,1.01
13,5.45,0.7394,5.54,5.3501,0.6438,5.28,91534,2,1.02
14,5.45,0.7394,5.54,5.3501,0.6438,5.28,91534,2,1.02
15,5.45,0.7394,5.54,5.3501,0.6438,5.28,91534,2,1.02
16,5.45,0.7394,5.54,5.3501,0.6438,5.28,91534,2,1.02
17,5.44,-0.1835,5.5,5.47,0.3958,5.33,91541,-5,2.63
18,5.435,-0.2752,5.5,5.47,0.4091,5.33,91541,-5,2.63
19,5.4207,-0.5376,5.5,5.47,0.4165,5.33,91540,-1,2.93
20,5.415,-0.6422,5.5,5.47,0.4242,5.33,91540,-1,2.93
21,5.405,-0.8257,5.5,5.47,0.4398,5.33,91540,-1,2.93
22,5.415,-0.6422,5.5,5.47,0.4475,5.33,91540,-1,2.93
23,5.425,-0.4587,5.5,5.47,0.4575,5.33,91540,-1,2.93
24,5.445,-0.0917,5.5,5.47,0.4689,5.33,91540,-1,2.93
25,5.48,0.5505,5.5,5.47,0.4816,5.33,91541,1,5.24
26,5.535,1.5596,5.535,5.47,0.5158,5.33,91541,1,5.24
27,5.5,0.9174,5.54,5.47,0.5448,5.33,91541,1,5.24
28,5.495,0.8257,5.54,5.47,0.5872,5.33,91541,1,5.24
29,5.455,0.0917,5.54,5.47,0.6642,5.33,91541,1,5.24
30,5.455,0.0917,5.54,5.47,0.6642,5.33,91541,1,5.24
31,5.455,0.0917,5.54,5.47,0.6642,5.33,91544,3,5.24
32,5.455,0.0917,5.54,5.47,0.6642,5.33,91544,3,5.24
33,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,3,5.24
34,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,3,5.24
35,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,3,5.24
36,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,3,5.24
37,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,3,5.24
38,5.46,0.1835,5.54,5.47,0.6642,5.33,91547,3,5.25
39,5.46,0.1835,5.54,5.47,0.6642,5.33,91547,3,5.25
40,5.46,0.1835,5.54,5.47,0.6642,5.33,91547,3,5.25
41,5.46,0.1835,5.54,5.47,0.6642,5.33,91547,3,5.25
42,5.46,0.1835,5.54,5.47,0.6642,5.33,91547,3,5.25
43,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
44,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
45,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
46,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
47,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
48,5.46,0.1835,5.54,5.47,0.6642,5.33,91544,-3,5.25
49,5.46,0.1835,5.54,5.47,0.6642,5.33,91542,-2,5.23
50,5.46,0.1835,5.54,5.47,0.6642,5.33,91542,-2,5.23
