,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
49,0.7501,91.38,91.33,90.41,1.0137,90.41,2088,0,0.0
50,0.7501,91.38,91.33,90.41,1.0137,90.41,2088,0,0.0
51,0.7501,91.38,91.33,90.41,1.0137,90.41,2088,0,0.0
52,0.7501,91.38,91.33,90.41,1.0137,90.41,2088,0,0.0
53,0.7501,91.38,91.33,90.41,1.0137,90.41,2088,0,0.0
54,-0.7227,91.145,90.67,90.36,0.363,90.78,2087,0,0.0
55,-0.7227,91.145,90.67,90.36,0.3713,90.78,2087,0,0.0
56,-0.7008,91.145,90.69,90.36,0.3864,90.78,2087,0,0.0
57,-0.6953,91.145,90.695,90.36,0.4485,90.78,2087,0,0.0
58,-0.3613,91.145,91.0,90.36,0.5528,90.78,2087,0,0.0
59,-0.438,91.145,90.93,90.36,0.5991,90.78,2087,0,0.0
60,-0.6351,91.145,90.75,90.36,0.6384,90.78,2087,0,0.0
61,-0.6515,91.145,90.735,90.36,0.6944,90.78,2087,0,0.0
62,-0.6679,91.145,90.72,90.36,0.7264,90.78,2087,0,0.0
63,-0.6241,91.145,90.76,90.36,0.7516,90.78,2087,0,0.0
64,-0.5529,91.145,90.825,90.36,0.7838,90.78,2087,0,0.0
65,-0.5803,91.145,90.8,90.36,0.8288,90.78,2087,0,0.0
66,-0.3208,91.145,91.037,90.36,0.9783,90.78,2087,0,0.0
67,-0.3208,91.145,91.037,90.36,0.9783,90.78,2087,0,0.0
68,-0.3208,91.145,91.037,90.36,0.9783,90.78,2087,0,0.0
69,-0.3208,91.145,91.037,90.36,0.9783,90.78,2087,0,0.0
70,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
71,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
72,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
73,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
74,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
75,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
76,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
77,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
78,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
79,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
80,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
81,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
82,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
83,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
84,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
85,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
86,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
87,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
88,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
89,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
90,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
91,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
92,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
93,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
94,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
95,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
96,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
97,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
98,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
99,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
100,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
101,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
102,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
103,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
104,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
105,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
106,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
107,-0.3504,91.145,91.01,90.36,0.9783,90.78,2087,0,0.0
108,-1.5163,90.02,89.63,89.53,0.4784,89.9,2087,0,0.0
109,-1.3955,90.02,89.74,89.53,0.4847,89.9,2087,0,0.0
110,-1.4943,90.02,89.65,89.53,0.4949,89.9,2087,0,0.0
111,-1.5713,90.02,89.58,89.53,0.5083,89.9,2087,0,0.0
112,-1.4394,90.02,89.7,89.53,0.5309,89.9,2087,0,0.0
113,-1.5218,90.02,89.625,89.53,0.5367,89.9,2087,0,0.0
114,-1.4888,90.02,89.655,89.53,0.5425,89.9,2087,0,0.0
115,-1.4614,90.02,89.68,89.53,0.5634,89.9,2087,0,0.0
116,-1.5603,90.02,89.59,89.53,0.5763,89.9,2087,0,0.0
117,-1.4888,90.02,89.655,89.53,0.5927,89.9,2087,0,0.0
118,-1.5603,90.02,89.59,89.53,0.6163,89.9,2087,0,0.0
119,-1.4998,90.02,89.645,89.53,0.6486,89.9,2087,0,0.0
120,-1.5053,90.02,89.64,89.53,0.7198,89.9,2087,0,0.0
121,-1.5053,90.02,89.64,89.53,0.7198,89.9,2087,0,0.0
122,-1.5053,90.02,89.64,89.53,0.7198,89.9,2087,0,0.0
123,-1.5053,90.02,89.64,89.53,0.7198,89.9,2087,0,0.0
124,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
125,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
126,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
127,-1.4943,90.02,89.65,89.53,0.7198,89.9,2087,0,0.0
128,-1.4943,90.02,89.65,89.53,0.7198,89.9,2087,0,0.0
129,-1.4943,90.02,89.65,89.53,0.7198,89.9,2087,0,0.0
130,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
131,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
132,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
133,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
134,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
135,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
136,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
137,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
138,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
139,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
140,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
141,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
142,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
143,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
144,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
145,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
146,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
147,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
148,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
149,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
150,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
151,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
152,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
153,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
154,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
155,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
156,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
157,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
158,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
159,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
160,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
161,-1.4943,90.02,89.65,89.5312,0.7198,89.9,2087,0,0.0
