,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,100.04,3.9917,100.99,95.75,1.0602,95.61,586481,8,4.04
1,100.04,3.9917,100.99,95.75,1.0602,95.61,586481,8,4.04
2,100.04,3.9917,100.99,95.75,1.0602,95.61,586490,9,4.08
3,100.04,3.9917,100.99,95.75,1.0602,95.61,586490,9,4.08
4,100.04,3.9917,100.99,95.75,1.0602,95.61,586490,9,4.08
5,100.04,3.9917,100.99,95.75,1.0602,95.61,586490,9,4.08
6,100.04,3.9917,100.99,95.75,1.0602,95.61,586490,9,4.08
7,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
8,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
9,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
10,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
11,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
12,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,8,4.01
13,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,0,3.92
14,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,0,3.92
15,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,0,3.92
16,100.04,3.9917,100.99,95.75,1.0602,95.61,586498,0,3.92
17,99.01,-1.0296,100.65,99.79,0.6765,97.455,586525,-9,2.72
18,99.035,-1.0046,100.65,99.79,0.6923,97.455,586525,-9,2.72
19,98.78,-1.2595,100.65,99.79,0.7053,97.455,586531,6,2.4
20,98.52,-1.5194,100.65,99.79,0.7164,97.455,586531,6,2.4
21,98.56,-1.4794,100.65,99.79,0.727,97.455,586531,6,2.4
22,98.52,-1.5194,100.65,99.79,0.7357,97.455,586531,6,2.4
23,98.495,-1.5444,100.65,99.79,0.7523,97.455,586531,6,2.4
24,98.49,-1.5494,100.65,99.79,0.763,97.455,586531,6,2.4
25,98.83,-1.2095,100.65,99.79,0.7788,97.455,586534,3,2.44
26,98.97,-1.0696,100.65,99.79,0.7907,97.455,586534,3,2.44
27,98.73,-1.3095,100.65,99.79,0.8062,97.455,586534,3,2.44
28,98.635,-1.4044,100.65,99.79,0.8268,97.455,586534,3,2.44
29,98.9,-1.1395,100.65,99.79,0.8764,97.455,586534,3,2.44
30,98.9,-1.1395,100.65,99.79,0.8764,97.455,586534,3,2.44
31,98.9,-1.1395,100.65,99.79,0.8764,97.455,586541,7,2.83
32,98.9,-1.1395,100.65,99.79,0.8764,97.455,586541,7,2.83
33,98.95,-1.0896,100.65,99.79,0.8764,97.455,586541,7,2.83
34,98.95,-1.0896,100.65,99.79,0.8764,97.455,586541,7,2.83
35,98.95,-1.0896,100.65,99.79,0.8764,97.455,586541,7,2.83
36,98.95,-1.0896,100.65,99.79,0.8764,97.455,586541,7,2.83
37,98.95,-1.0896,100.65,99.79,0.8764,97.455,586541,7,2.83
38,98.95,-1.0896,100.65,99.79,0.8764,97.455,586543,2,2.66
39,98.95,-1.0896,100.65,99.79,0.8764,97.455,586543,2,2.66
40,98.95,-1.0896,100.65,99.79,0.8764,97.455,586543,2,2.66
41,98.95,-1.0896,100.65,99.79,0.8764,97.455,586543,2,2.66
42,98.95,-1.0896,100.65,99.79,0.8764,97.455,586543,2,2.66
43,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
44,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
45,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
46,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
47,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
48,98.95,-1.0896,100.65,99.79,0.8764,97.455,586549,6,2.58
49,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
50,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
51,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
52,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
53,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
54,98.95,-1.0896,100.65,99.79,0.8764,97.455,586552,3,2.43
55,98.95,-1.0896,100.65,99.79,0.8764,97.455,586546,-6,2.06
