,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,155.85,1.8694,156.42,152.16,0.9062,151.64,875740,8,3.64
1,155.85,1.8694,156.42,152.16,0.9062,151.64,875740,8,3.64
2,155.85,1.8694,156.42,152.16,0.9062,151.64,875742,2,3.84
3,155.85,1.8694,156.42,152.16,0.9062,151.64,875742,2,3.84
4,155.85,1.8694,156.42,152.16,0.9062,151.64,875742,2,3.84
5,155.85,1.8694,156.42,152.16,0.9062,151.64,875742,2,3.84
6,155.85,1.8694,156.42,152.16,0.9062,151.64,875742,2,3.84
7,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
8,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
9,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
10,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
11,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
12,155.85,1.8694,156.42,152.16,0.9062,151.64,875748,6,4.36
13,155.85,1.8694,156.42,152.16,0.9062,151.64,875747,-1,4.25
14,155.85,1.8694,156.42,152.16,0.9062,151.64,875747,-1,4.25
15,155.85,1.8694,156.42,152.16,0.9062,151.64,875747,-1,4.25
16,155.85,1.8694,156.42,152.16,0.9062,151.64,875747,-1,4.25
17,155.7423,-0.0691,156.74,156.08,0.7493,154.28,875774,2,5.73
18,155.46,-0.2502,156.74,156.08,0.7656,154.28,875774,2,5.73
19,155.25,-0.385,156.74,156.08,0.7765,154.28,875776,2,5.56
20,154.98,-0.5582,156.74,156.08,0.7886,154.28,875776,2,5.56
21,154.98,-0.5582,156.74,156.08,0.8021,154.28,875776,2,5.56
22,154.92,-0.5967,156.74,156.08,0.8139,154.28,875776,2,5.56
23,154.95,-0.5775,156.74,156.08,0.8332,154.28,875776,2,5.56
24,154.65,-0.77,156.74,156.08,0.8531,154.28,875776,2,5.56
25,154.97,-0.5646,156.74,156.08,0.876,154.28,875776,0,6.18
26,155.17,-0.4363,156.74,156.08,0.8928,154.28,875776,0,6.18
27,155.01,-0.539,156.74,156.08,0.9127,154.28,875776,0,6.18
28,154.895,-0.6128,156.74,156.08,0.9371,154.28,875776,0,6.18
29,154.99,-0.5518,156.74,156.08,0.9896,154.28,875776,0,6.18
30,154.99,-0.5518,156.74,156.08,0.9896,154.28,875776,0,6.18
31,154.99,-0.5518,156.74,156.08,0.9896,154.28,875791,15,5.25
32,154.99,-0.5518,156.74,156.08,0.9896,154.28,875791,15,5.25
33,155.0,-0.5454,156.74,156.08,0.9896,154.28,875791,15,5.25
34,155.0,-0.5454,156.74,156.08,0.9896,154.28,875791,15,5.25
35,155.0,-0.5454,156.74,156.08,0.9896,154.28,875791,15,5.25
36,155.0,-0.5454,156.74,156.08,0.9896,154.28,875791,15,5.25
37,155.0,-0.5454,156.74,156.08,0.9896,154.28,875791,15,5.25
38,155.0,-0.5454,156.74,156.08,0.9896,154.28,875799,8,4.9
39,155.0,-0.5454,156.74,156.08,0.9896,154.28,875799,8,4.9
40,155.0,-0.5454,156.74,156.08,0.9896,154.28,875799,8,4.9
41,155.0,-0.5454,156.74,156.08,0.9896,154.28,875799,8,4.9
42,155.0,-0.5454,156.74,156.08,0.9896,154.28,875799,8,4.9
43,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
44,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
45,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
46,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
47,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
48,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,5,4.54
49,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
50,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
51,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
52,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
53,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
54,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.79
55,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
56,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
57,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
58,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
59,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
60,155.0,-0.5454,156.74,156.08,0.9896,154.28,875804,-3,4.59
61,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
62,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
63,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
64,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
65,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
66,155.0,-0.5454,156.74,156.08,0.9896,154.28,875807,3,4.47
67,155.0,-0.5454,156.74,156.08,0.9896,154.28,875803,-4,4.31
68,155.0,-0.5454,156.74,156.08,0.9896,154.28,875803,-4,4.31
