,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
65,0.4271,216.24,213.98,212.54,0.5464,213.39,512513,1,6.34
66,0.7885,216.24,214.75,212.54,0.5769,213.39,512513,1,6.34
67,0.7885,216.24,214.75,212.54,0.5769,213.39,512513,1,6.34
68,0.7885,216.24,214.75,212.54,0.5769,213.39,512513,0,5.69
69,0.7885,216.24,214.75,212.54,0.5769,213.39,512513,0,5.69
70,0.7744,216.24,214.72,212.54,0.5769,213.39,512513,0,5.69
71,0.7744,216.24,214.72,212.54,0.5769,213.39,512513,0,5.69
72,0.7744,216.24,214.72,212.54,0.5769,213.39,512513,0,5.69
73,0.7744,216.24,214.72,212.54,0.5769,213.39,512513,0,5.69
74,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
75,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
76,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
77,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
78,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
79,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,6,5.13
80,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
81,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
82,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
83,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
84,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
85,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,4.77
86,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
87,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
88,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
89,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
90,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
91,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,4.64
92,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
93,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
94,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
95,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
96,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
97,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,-3,4.64
98,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
99,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
100,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
101,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
102,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
103,0.7744,216.24,214.72,212.54,0.5769,213.39,512519,0,3.72
104,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,3.71
105,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,3.71
106,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,3.71
107,0.7744,216.24,214.72,212.54,0.5769,213.39,512522,3,3.71
108,-1.6184,215.19,211.245,209.95,0.402,214.15,512545,0,-1.58
109,-1.5322,215.19,211.43,209.95,0.4132,214.15,512545,0,-1.58
110,-1.4996,215.19,211.5,209.95,0.4231,214.15,512550,5,-2.7
111,-1.644,215.19,211.19,209.95,0.4299,214.15,512550,5,-2.7
112,-1.3739,215.19,211.77,209.95,0.4388,214.15,512550,5,-2.7
113,-1.4437,215.19,211.6201,209.95,0.4474,214.15,512550,5,-2.7
114,-1.3832,215.19,211.7501,209.95,0.4559,214.15,512550,5,-2.7
115,-1.5835,215.19,211.32,209.95,0.4652,214.15,512550,5,-2.7
116,-1.7232,215.19,211.02,209.95,0.4736,214.15,512550,0,-4.2
117,-1.8722,215.19,210.7,209.95,0.4886,214.15,512550,0,-4.2
118,-1.8303,215.19,210.79,209.95,0.5055,214.15,512550,0,-4.2
119,-1.7697,215.19,210.92,209.95,0.5186,214.15,512550,0,-4.2
120,-1.481,215.19,211.5401,209.95,0.5446,214.15,512550,0,-4.2
121,-1.481,215.19,211.5401,209.95,0.5446,214.15,512550,0,-4.2
122,-1.481,215.19,211.5401,209.95,0.5446,214.15,512549,-1,-3.89
123,-1.481,215.19,211.5401,209.95,0.5446,214.15,512549,-1,-3.89
124,-1.5089,215.19,211.48,209.95,0.5446,214.15,512549,-1,-3.89
125,-1.5089,215.19,211.48,209.95,0.5446,214.15,512549,-1,-3.89
126,-1.5089,215.19,211.48,209.95,0.5446,214.15,512549,-1,-3.89
127,-1.5089,215.19,211.48,209.95,0.5446,214.15,512549,-1,-3.89
128,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
129,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
130,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
131,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
132,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
133,-1.5089,215.19,211.48,209.95,0.5446,214.15,512546,-3,-3.86
134,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
135,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
136,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
137,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
138,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
139,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,-1,-3.58
140,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
141,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
142,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
143,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
144,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
145,-1.5089,215.19,211.48,209.95,0.5446,214.15,512545,0,-4.3
146,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
147,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
148,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
149,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
150,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
151,-1.5089,215.19,211.48,209.95,0.5446,214.15,512552,7,-4.45
152,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
153,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
154,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
155,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
156,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
157,-1.5089,215.19,211.48,209.95,0.5446,214.15,512554,2,-4.18
158,-1.5089,215.19,211.48,209.95,0.5446,214.15,512558,4,-4.65
159,-1.5089,215.19,211.48,209.95,0.5446,214.15,512558,4,-4.65
160,-1.5089,215.19,211.48,209.95,0.5446,214.15,512558,4,-4.65
161,-1.5089,215.19,211.48,209.95,0.5446,214.15,512558,4,-4.65
