,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
0,204.93,3.6308,205.76,198.26,1.4445,196.09,511569,5,1.93
1,204.93,3.6308,205.76,198.26,1.4445,196.09,511569,5,1.93
2,204.93,3.6308,205.76,198.26,1.4445,196.09,511572,3,1.87
3,204.93,3.6308,205.76,198.26,1.4445,196.09,511572,3,1.87
4,204.93,3.6308,205.76,198.26,1.4445,196.09,511572,3,1.87
5,204.93,3.6308,205.76,198.26,1.4445,196.09,511572,3,1.87
6,204.93,3.6308,205.76,198.26,1.4445,196.09,511572,3,1.87
7,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
8,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
9,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
10,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
11,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
12,204.93,3.6308,205.76,198.26,1.4445,196.09,511578,6,1.88
13,204.93,3.6308,205.76,198.26,1.4445,196.09,511579,1,2.14
14,204.93,3.6308,205.76,198.26,1.4445,196.09,511579,1,2.14
15,204.93,3.6308,205.76,198.26,1.4445,196.09,511579,1,2.14
16,204.93,3.6308,205.76,198.26,1.4445,196.09,511579,1,2.14
17,198.17,-3.2987,201.9,200.56,0.7199,197.91,511589,-8,2.04
18,197.84,-3.4597,201.9,200.56,0.7422,197.6,511589,-8,2.04
19,197.005,-3.8672,201.9,200.56,0.7635,196.96,511588,-1,1.32
20,196.775,-3.9794,201.9,200.56,0.7842,196.57,511588,-1,1.32
21,196.98,-3.8794,201.9,200.56,0.8093,196.57,511588,-1,1.32
22,196.49,-4.1185,201.9,200.56,0.835,196.2,511588,-1,1.32
23,196.85,-3.9428,201.9,200.56,0.8625,195.92,511588,-1,1.32
24,197.51,-3.6207,201.9,200.56,0.892,195.92,511588,-1,1.32
25,198.09,-3.3377,201.9,200.56,0.9374,195.92,511604,16,-0.47
26,198.0,-3.3816,201.9,200.56,0.9612,195.92,511604,16,-0.47
27,197.82,-3.4695,201.9,200.56,0.9847,195.92,511604,16,-0.47
28,197.24,-3.7525,201.9,200.56,1.0116,195.92,511604,16,-0.47
29,195.76,-4.4747,201.9,200.56,1.116,195.4304,511604,16,-0.47
30,195.76,-4.4747,201.9,200.56,1.116,195.4304,511604,16,-0.47
31,195.76,-4.4747,201.9,200.56,1.116,195.4304,511604,0,-0.47
32,195.76,-4.4747,201.9,200.56,1.116,195.4304,511604,0,-0.47
33,195.61,-4.5479,201.9,200.56,1.116,195.4304,511604,0,-0.47
34,195.61,-4.5479,201.9,200.56,1.116,195.4304,511604,0,-0.47
35,195.61,-4.5479,201.9,200.56,1.116,195.4304,511604,0,-0.47
36,195.61,-4.5479,201.9,200.56,1.116,195.4304,511604,0,-0.47
37,195.61,-4.5479,201.9,200.56,1.116,195.4304,511604,0,-0.47
38,195.61,-4.5479,201.9,200.56,1.116,195.4304,511607,3,-0.68
39,195.61,-4.5479,201.9,200.56,1.116,195.4304,511607,3,-0.68
40,195.61,-4.5479,201.9,200.56,1.116,195.4304,511607,3,-0.68
41,195.61,-4.5479,201.9,200.56,1.116,195.4304,511607,3,-0.68
42,195.61,-4.5479,201.9,200.56,1.116,195.4304,511607,3,-0.68
43,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
44,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
45,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
46,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
47,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
48,195.61,-4.5479,201.9,200.56,1.116,195.4304,511609,2,-1.01
49,195.61,-4.5479,201.9,200.56,1.116,195.4304,511611,2,-1.09
