,price,percentchange,high,open,relvolume,low,watchers,hourchange,sentiment
164,126.57,0.5002,127.15,126.9,0.5415,125.66,51324,0,6.41
165,126.57,0.5002,127.15,126.9,0.5415,125.66,51324,0,6.41
166,126.57,0.5002,127.15,126.9,0.5415,125.66,51324,0,6.41
167,126.57,0.5002,127.15,126.9,0.5415,125.66,51324,0,6.41
168,126.57,0.5002,127.15,126.9,0.5415,125.66,51324,0,6.41
169,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
170,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
171,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
172,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
173,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
174,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,1,6.41
175,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,0,5.69
176,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,0,5.69
177,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,0,5.69
178,126.57,0.5002,127.15,126.9,0.5415,125.66,51325,0,5.69
179,125.9248,-0.5098,127.215,127.0,0.2462,125.84,51324,-1,13.04
180,126.34,-0.1817,127.215,127.0,0.2644,125.84,51324,-1,13.04
181,126.31,-0.2054,127.215,127.0,0.2769,125.84,51324,-1,13.04
182,126.195,-0.2963,127.215,127.0,0.2878,125.84,51323,-1,13.04
183,126.125,-0.3516,127.215,127.0,0.3092,125.68,51323,-1,13.04
184,126.7012,0.1037,127.215,127.0,0.331,125.68,51323,-1,13.04
185,125.88,-0.5452,127.215,127.0,0.3504,125.68,51323,-1,13.04
186,125.32,-0.9876,127.215,127.0,0.3827,125.225,51323,-1,13.04
187,125.65,-0.7269,127.215,127.0,0.4087,125.2,51323,0,8.33
188,125.85,-0.5689,127.215,127.0,0.4255,125.2,51323,0,8.33
189,125.32,-0.9876,127.215,127.0,0.4461,125.2,51323,0,8.33
190,124.96,-1.272,127.215,127.0,0.4759,124.89,51323,0,8.33
191,124.04,-1.9989,127.215,127.0,0.5477,124.04,51323,0,8.33
192,124.04,-1.9989,127.215,127.0,0.5477,124.04,51323,0,8.33
193,124.04,-1.9989,127.215,127.0,0.5477,124.04,51324,1,16.67
194,124.04,-1.9989,127.215,127.0,0.5477,124.04,51324,1,16.67
195,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,1,16.67
196,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,1,16.67
197,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,1,16.67
198,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,1,16.67
199,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
200,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
201,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
202,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
203,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
204,124.05,-1.991,127.215,127.0,0.5477,124.01,51324,0,16.67
205,124.05,-1.991,127.215,127.0,0.5477,124.01,51325,1,16.67
