,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,0.8239,0.697,158.93,158.83,161.55,157.68,876309,-1,-3.23
1,0.8239,0.697,158.93,158.83,161.55,157.68,876310,1,-3.25
2,0.8239,0.697,158.93,158.83,161.55,157.68,876310,1,-3.25
3,0.8239,0.697,158.93,158.83,161.55,157.68,876310,1,-3.25
4,0.8239,0.697,158.93,158.83,161.55,157.68,876310,1,-3.25
5,0.5059,0.1227,159.125,158.86,159.67,157.85,876372,7,-3.61
6,0.5173,0.2297,159.295,158.86,159.67,157.85,876372,7,-3.61
7,0.5288,0.3492,159.485,158.86,159.67,157.85,876374,2,-3.33
8,0.5392,0.4027,159.57,158.86,159.67,157.85,876374,2,-3.33
9,0.5551,0.5915,159.87,158.86,159.935,157.85,876374,2,-3.33
10,0.5694,0.5663,159.83,158.86,159.95,157.85,876374,2,-3.33
11,0.5794,0.4782,159.69,158.86,159.95,157.85,876374,2,-3.33
12,0.5904,0.3586,159.5,158.86,159.95,157.85,876374,2,-3.33
13,0.6034,0.5411,159.79,158.86,159.95,157.85,876381,7,-2.83
14,0.6245,0.5852,159.86,158.86,160.06,157.85,876381,7,-2.83
15,0.6415,0.56,159.82,158.86,160.06,157.85,876381,7,-2.83
16,0.6575,0.5852,159.86,158.86,160.06,157.85,876381,7,-2.83
17,0.6983,0.8557,160.29,158.86,160.29,157.85,876381,7,-2.83
18,0.6983,0.8557,160.29,158.86,160.29,157.85,876381,7,-2.83
19,0.6983,0.8557,160.29,158.86,160.29,157.85,876387,6,-2.25
20,0.6983,0.8557,160.29,158.86,160.29,157.85,876387,6,-2.25
21,0.6983,0.8306,160.25,158.86,160.34,157.85,876387,6,-2.25
22,0.6983,0.8306,160.25,158.86,160.34,157.85,876387,6,-2.25
23,0.6983,0.8306,160.25,158.86,160.34,157.85,876387,6,-2.25
24,0.6983,0.8306,160.25,158.86,160.34,157.85,876387,6,-2.25
25,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
26,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
27,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
28,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
29,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
30,0.6983,0.8306,160.25,158.86,160.34,157.85,876391,4,-1.54
31,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
32,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
33,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
34,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
35,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
36,0.6983,0.8306,160.25,158.86,160.34,157.85,876396,5,-1.32
37,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
38,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
39,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
40,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
41,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
42,0.6983,0.8306,160.25,158.86,160.34,157.85,876400,4,-1.14
43,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
44,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
45,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
46,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
47,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
48,0.6983,0.8306,160.25,158.86,160.34,157.85,876403,3,-1.12
49,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
50,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
51,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
52,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
53,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
54,0.6983,0.8306,160.25,158.86,160.34,157.85,876397,-6,-1.19
55,0.6983,0.8306,160.25,158.86,160.34,157.85,876399,2,-1.16
56,0.6983,0.8306,160.25,158.86,160.34,157.85,876399,2,-1.16
57,0.6983,0.8306,160.25,158.86,160.34,157.85,876399,2,-1.16
58,0.6983,0.8306,160.25,158.86,160.34,157.85,876399,2,-1.16
59,0.4334,-1.2262,158.285,159.94,160.77,157.87,876585,11,0.37
60,0.4419,-1.2917,158.18,159.94,160.77,157.87,876585,11,0.37
61,0.4508,-1.0359,158.59,159.94,160.77,157.87,876585,0,0.28
62,0.4611,-1.0047,158.64,159.94,160.77,157.87,876585,0,0.28
63,0.4717,-0.8924,158.82,159.94,160.77,157.87,876585,0,0.28
64,0.4837,-0.8549,158.88,159.94,160.77,157.87,876585,0,0.28
65,0.4941,-0.7613,159.03,159.94,160.77,157.87,876585,0,0.28
66,0.5091,-0.8799,158.84,159.94,160.77,157.87,876585,0,0.28
67,0.5206,-0.83,158.92,159.94,160.77,157.87,876589,4,-0.17
68,0.5313,-0.8237,158.93,159.94,160.77,157.87,876589,4,-0.17
69,0.5464,-1.0234,158.61,159.94,160.77,157.87,876589,4,-0.17
70,0.5597,-1.039,158.585,159.94,160.77,157.87,876589,4,-0.17
71,0.6029,-1.3292,158.12,159.94,160.77,157.87,876589,4,-0.17
72,0.6029,-1.3292,158.12,159.94,160.77,157.87,876589,4,-0.17
73,0.6029,-1.3292,158.12,159.94,160.77,157.87,876584,-5,-0.33
74,0.6029,-1.3292,158.12,159.94,160.77,157.87,876584,-5,-0.33
75,0.6029,-1.2293,158.28,159.94,160.77,157.87,876584,-5,-0.33
76,0.6029,-1.2293,158.28,159.94,160.77,157.87,876584,-5,-0.33
77,0.6029,-1.2293,158.28,159.94,160.77,157.87,876584,-5,-0.33
78,0.6029,-1.2293,158.28,159.94,160.77,157.87,876584,-5,-0.33
79,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
80,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
81,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
82,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
83,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
84,0.6029,-1.2293,158.28,159.94,160.77,157.87,876589,5,-0.45
85,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
86,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
87,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
88,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
89,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
90,0.6029,-1.2293,158.28,159.94,160.77,157.87,876594,5,-0.48
91,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
92,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
93,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
94,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
95,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
96,0.6029,-1.2293,158.28,159.94,160.77,157.87,876596,2,-0.86
97,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
98,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
99,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
100,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
101,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
102,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,3,-1.03
103,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
104,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
105,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
106,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
107,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
108,0.6029,-1.2293,158.28,159.94,160.77,157.87,876599,0,-0.98
109,0.6029,-1.2293,158.28,159.94,160.77,157.87,876604,5,-0.91
110,0.6029,-1.2293,158.28,159.94,160.77,157.87,876604,5,-0.91
111,0.6029,-1.2293,158.28,159.94,160.77,157.87,876604,5,-0.91
112,0.6029,-1.2293,158.28,159.94,160.77,157.87,876604,5,-0.91
113,0.3889,-1.3852,156.0875,157.97,158.1277,155.98,876653,8,-2.31
114,0.3981,-1.2446,156.31,157.97,158.1277,155.98,876653,8,-2.31
115,0.409,-1.1499,156.46,157.97,158.1277,155.98,876656,3,-2.51
116,0.4184,-1.1214,156.505,157.97,158.1277,155.98,876656,3,-2.51
117,0.4268,-1.1625,156.44,157.97,158.1277,155.98,876656,3,-2.51
118,0.4364,-1.0614,156.6,157.97,158.1277,155.98,876656,3,-2.51
119,0.4444,-0.9888,156.715,157.97,158.1277,155.98,876656,3,-2.51
120,0.4567,-0.7897,157.03,157.97,158.1277,155.98,876656,3,-2.51
121,0.4713,-0.7992,157.015,157.97,158.1277,155.98,876656,3,-2.51
122,0.4838,-0.8177,156.9857,157.97,158.1277,155.98,876656,3,-2.51
123,0.5036,-0.6444,157.26,157.97,158.1277,155.98,876656,3,-2.51
124,0.5189,-0.5623,157.39,157.97,158.1277,155.98,876656,3,-2.51
125,0.5555,-0.3601,157.71,157.97,158.1277,155.98,876656,3,-2.51
126,0.5555,-0.3601,157.71,157.97,158.1277,155.98,876656,3,-2.51
127,0.5555,-0.3601,157.71,157.97,158.1277,155.98,876656,3,-2.51
128,0.5555,-0.3601,157.71,157.97,158.1277,155.98,876656,3,-2.51
129,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
130,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
131,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
132,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
133,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
134,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
135,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,3,-2.51
136,0.5555,-0.398,157.65,157.97,158.1277,155.98,876653,-3,-3.16
137,0.5555,-0.398,157.65,157.97,158.1277,155.98,876653,-3,-3.16
138,0.5555,-0.398,157.65,157.97,158.1277,155.98,876653,-3,-3.16
139,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
140,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
141,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
142,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
143,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
144,0.5555,-0.398,157.65,157.97,158.1277,155.98,876655,2,-2.81
145,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
146,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
147,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
148,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
149,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
150,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,2,-2.5
151,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
152,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
153,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
154,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
155,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
156,0.5555,-0.398,157.65,157.97,158.1277,155.98,876657,0,-2.39
157,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
158,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
159,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
160,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
161,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
162,0.5555,-0.398,157.65,157.97,158.1277,155.98,876656,-1,-2.44
163,0.5555,-0.398,157.65,157.97,158.1277,155.98,876660,4,-2.36
164,0.5555,-0.398,157.65,157.97,158.1277,155.98,876660,4,-2.36
165,0.5555,-0.398,157.65,157.97,158.1277,155.98,876660,4,-2.36
