timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,positiveScore,negativeScore,neutralScore
2023-02-03 10:43:22,6.581500053405762,6.09499979019165,6.079999923706055,6.710000038146973,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10637489177489197,0.07312034632034625,0.820526839826842
2023-02-03 11:01:04,6.550000190734863,6.09499979019165,6.079999923706055,6.724999904632568,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10637489177489197,0.07312034632034625,0.820526839826842
2023-02-03 12:00:02,6.574999809265137,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 12:30:02,6.59499979019165,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 13:00:02,6.409999847412109,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 13:30:01,6.360000133514404,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 14:00:02,6.349999904632568,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 14:30:01,6.28000020980835,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 15:00:02,6.144999980926514,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 15:30:01,6.239999771118164,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 16:00:02,6.090000152587891,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 16:30:02,6.079999923706055,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 17:00:02,6.079999923706055,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-03 17:30:01,6.079999923706055,6.09499979019165,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.606600012779236,10.341100031137469,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10794051355206871,0.07397303851640508,0.8181089871612017
2023-02-06 09:00:01,6.079999923706055,6.099999904632568,6.079999923706055,6.769999980926514,6.03000020980835,3.7699999809265137,34.33000183105469,5.582800011634827,10.278100029230115,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10792851002865353,0.07420042979942681,0.8178934097421241
2023-02-06 09:30:01,6.340000152587891,6.09499979019165,6.079999923706055,6.340000152587891,6.309999942779541,3.7699999809265137,34.33000183105469,5.582800011634827,10.278100029230115,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10792851002865353,0.07420042979942681,0.8178934097421241
2023-02-06 10:00:02,6.295000076293945,6.309999942779541,6.079999923706055,6.5,6.210000038146973,3.7699999809265137,34.33000183105469,5.582800011634827,10.278100029230115,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.10843826219512216,0.07391570121951208,0.8176690548780517
2023-02-06 10:30:02,6.142000198364258,6.309999942779541,6.079999923706055,6.5,6.142000198364258,3.7699999809265137,34.33000183105469,5.582800011634827,10.278100029230115,0.5,2.39,4.5,-0.18,0.308,-0.16,-0.16,-1.22,-1.22,0.1107957120980094,0.07510107197549765,0.8141272588055163
