,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,1.0834,2.7316,271.91,271.155,274.99,266.9018,420052,9,-1.63
1,1.0834,2.7316,271.91,271.155,274.99,266.9018,420058,6,-1.46
2,1.0834,2.7316,271.91,271.155,274.99,266.9018,420058,6,-1.46
3,1.0834,2.7316,271.91,271.155,274.99,266.9018,420058,6,-1.46
4,1.0834,2.7316,271.91,271.155,274.99,266.9018,420058,6,-1.46
5,0.6415,-2.5415,264.9993,270.31,271.67,263.55,420178,6,-2.02
6,0.6509,-2.5394,265.005,270.31,271.67,263.55,420178,6,-2.02
7,0.6685,-2.3317,265.57,270.31,271.67,263.55,420185,7,-2.07
8,0.6799,-2.339,265.55,270.31,271.67,263.55,420185,7,-2.07
9,0.6931,-2.1533,266.055,270.31,271.67,263.55,420185,7,-2.07
10,0.7097,-2.0283,266.3949,270.31,271.67,263.55,420185,7,-2.07
11,0.7239,-2.0558,266.32,270.31,271.67,263.55,420185,7,-2.07
12,0.7368,-2.2287,265.85,270.31,271.67,263.55,420185,7,-2.07
13,0.7532,-1.791,267.04,270.31,271.67,263.55,420185,0,-1.19
14,0.7762,-1.7212,267.23,270.31,271.67,263.55,420185,0,-1.19
15,0.7945,-1.7322,267.2,270.31,271.67,263.55,420185,0,-1.19
16,0.8251,-1.6108,267.53,270.31,271.67,263.55,420185,0,-1.19
17,0.8619,-1.4475,267.974,270.31,271.67,263.55,420185,0,-1.19
18,0.8619,-1.4475,267.974,270.31,271.67,263.55,420185,0,-1.19
19,0.8619,-1.4475,267.974,270.31,271.67,263.55,420189,4,-1.04
20,0.8619,-1.4475,267.974,270.31,271.67,263.55,420189,4,-1.04
21,0.8619,-1.5152,267.79,270.31,271.67,263.55,420189,4,-1.04
22,0.8619,-1.5152,267.79,270.31,271.67,263.55,420189,4,-1.04
23,0.8619,-1.5152,267.79,270.31,271.67,263.55,420189,4,-1.04
24,0.8619,-1.5152,267.79,270.31,271.67,263.55,420189,4,-1.04
25,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
26,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
27,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
28,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
29,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
30,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,7,-1.2
31,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
32,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
33,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
34,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
35,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
36,0.8619,-1.5152,267.79,270.31,271.67,263.55,420192,-4,-1.2
37,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
38,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
39,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
40,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
41,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
42,0.8619,-1.5152,267.79,270.31,271.67,263.55,420196,4,-1.07
43,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
44,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
45,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
46,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
47,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
48,0.8619,-1.5152,267.79,270.31,271.67,263.55,420202,6,-1.07
49,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
50,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
51,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
52,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
53,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
54,0.8619,-1.5152,267.79,270.31,271.67,263.55,420200,-2,-1.14
55,0.8619,-1.5152,267.79,270.31,271.67,263.55,420203,3,-1.13
56,0.8619,-1.5152,267.79,270.31,271.67,263.55,420203,3,-1.13
57,0.8619,-1.5152,267.79,270.31,271.67,263.55,420203,3,-1.13
58,0.8619,-1.5152,267.79,270.31,271.67,263.55,420203,3,-1.13
59,0.516,-0.6679,266.0014,268.37,269.94,263.6501,420363,5,-0.88
60,0.5284,-0.885,265.42,268.37,269.94,263.6501,420363,5,-0.88
61,0.5393,-0.59,266.21,268.37,269.94,263.6501,420365,2,-1.03
62,0.549,-0.6199,266.13,268.37,269.94,263.6501,420365,2,-1.03
63,0.5594,-0.4724,266.525,268.37,269.94,263.6501,420365,2,-1.03
64,0.5726,-0.4929,266.47,268.37,269.94,263.6501,420365,2,-1.03
65,0.5865,-0.4145,266.68,268.37,269.94,263.6501,420365,2,-1.03
66,0.6036,-0.646,266.06,268.37,269.94,263.6501,420365,2,-1.03
67,0.6143,-0.6684,266.0,268.37,269.94,263.6501,420365,0,-0.86
68,0.6237,-0.7095,265.89,268.37,269.94,263.6501,420365,0,-0.86
69,0.6379,-1.0205,265.0573,268.37,269.94,263.6501,420365,0,-0.86
70,0.6505,-1.0381,265.01,268.37,269.94,263.6501,420365,0,-0.86
71,0.6791,-0.9858,265.15,268.37,269.94,263.6501,420365,0,-0.86
72,0.6791,-0.9858,265.15,268.37,269.94,263.6501,420365,0,-0.86
73,0.6791,-0.9858,265.15,268.37,269.94,263.6501,420362,-3,-0.78
74,0.6791,-0.9858,265.15,268.37,269.94,263.6501,420362,-3,-0.78
75,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420362,-3,-0.78
76,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420362,-3,-0.78
77,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420362,-3,-0.78
78,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420362,-3,-0.78
79,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
80,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
81,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
82,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
83,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
84,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420369,7,-0.97
85,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
86,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
87,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
88,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
89,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
90,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,-2,-0.95
91,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
92,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
93,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
94,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
95,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
96,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420367,0,-1.01
97,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
98,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
99,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
100,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
101,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
102,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420376,9,-0.96
103,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
104,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
105,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
106,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
107,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
108,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,1,-0.89
109,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,0,-0.87
110,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,0,-0.87
111,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,0,-0.87
112,0.6791,-0.9261,265.31,268.37,269.94,263.6501,420377,0,-0.87
113,0.5192,-1.3399,261.755,264.47,265.13,258.5,420420,7,0.14
114,0.531,-1.274,261.93,264.47,265.13,258.5,420420,7,0.14
115,0.539,-1.2099,262.1,264.47,265.13,258.5,420423,3,-0.39
116,0.5453,-1.2288,262.05,264.47,265.13,258.5,420423,3,-0.39
117,0.5552,-1.2551,261.98,264.47,265.13,258.5,420423,3,-0.39
118,0.5652,-1.0669,262.4793,264.47,265.13,258.5,420423,3,-0.39
119,0.5743,-1.2582,261.9719,264.47,265.13,258.5,420423,3,-0.39
120,0.5861,-1.2476,262.0,264.47,265.13,258.5,420423,3,-0.39
121,0.6007,-0.9423,262.81,264.47,265.13,258.5,420423,3,-0.39
122,0.6125,-1.0855,262.43,264.47,265.13,258.5,420423,3,-0.39
123,0.628,-0.9159,262.88,264.47,265.13,258.5,420423,3,-0.39
124,0.6429,-0.8726,262.995,264.47,265.13,258.5,420423,3,-0.39
125,0.6755,-0.4184,264.2,264.47,265.13,258.5,420423,3,-0.39
126,0.6755,-0.4184,264.2,264.47,265.13,258.5,420423,3,-0.39
127,0.6755,-0.4184,264.2,264.47,265.13,258.5,420423,3,-0.39
128,0.6755,-0.4184,264.2,264.47,265.13,258.5,420423,3,-0.39
129,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
130,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
131,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
132,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
133,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
134,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
135,0.6755,-0.4561,264.1,264.47,265.13,258.5,420423,3,-0.39
136,0.6755,-0.4561,264.1,264.47,265.13,258.5,420425,2,-1.21
137,0.6755,-0.4561,264.1,264.47,265.13,258.5,420425,2,-1.21
138,0.6755,-0.4561,264.1,264.47,265.13,258.5,420425,2,-1.21
139,0.6755,-0.4561,264.1,264.47,265.13,258.5,420428,3,-1.21
