,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,0.8094,2.5451,116.04,113.79,116.6,113.665,20720,0,10.0
1,0.8094,2.5451,116.04,113.79,116.6,113.665,20718,-2,10.0
2,0.8094,2.5451,116.04,113.79,116.6,113.665,20718,-2,10.0
3,0.8094,2.5451,116.04,113.79,116.6,113.665,20718,-2,10.0
4,0.8094,2.5451,116.04,113.79,116.6,113.665,20718,-2,10.0
5,0.5658,2.3095,118.72,118.08,119.18,117.61,20719,1,26.67
6,0.5725,2.2191,118.615,118.08,119.18,117.61,20719,1,26.67
7,0.5871,2.1113,118.49,118.08,119.18,117.61,20719,0,16.67
8,0.5941,2.2234,118.62,118.08,119.18,117.61,20719,0,16.67
9,0.6108,2.3957,118.82,118.08,119.18,117.61,20719,0,16.67
10,0.6328,2.5078,118.95,118.08,119.18,117.61,20719,0,16.67
11,0.6439,2.4259,118.855,118.08,119.18,117.61,20719,0,16.67
12,0.6546,2.3569,118.775,118.08,119.18,117.61,20719,0,16.67
13,0.6678,2.4905,118.93,118.08,119.18,117.61,20719,0,7.14
14,0.6873,2.6543,119.12,118.08,119.18,117.61,20719,0,7.14
15,0.7162,2.637,119.1,118.08,119.2,117.61,20719,0,7.14
16,0.7538,2.4905,118.93,118.08,119.205,117.61,20719,0,7.14
17,0.8715,2.6112,119.07,118.08,119.205,117.61,20719,0,7.14
18,0.8715,2.6112,119.07,118.08,119.205,117.61,20719,0,7.14
19,0.8715,2.6112,119.07,118.08,119.205,117.61,20720,1,7.14
20,0.8715,2.6112,119.07,118.08,119.205,117.61,20720,1,7.14
21,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,1,7.14
22,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,1,7.14
23,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,1,7.14
24,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,1,7.14
25,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
26,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
27,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
28,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
29,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
30,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,7.14
31,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
32,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
33,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
34,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
35,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
36,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
37,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
38,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
39,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
40,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
41,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
42,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
43,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
44,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
45,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
46,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
47,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
48,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
49,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
50,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
51,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
52,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
53,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
54,0.8715,2.5767,119.03,118.08,119.205,117.61,20720,0,0.0
55,0.8715,2.5767,119.03,118.08,119.205,117.61,20721,1,0.0
56,0.8715,2.5767,119.03,118.08,119.205,117.61,20721,1,0.0
57,0.8715,2.5767,119.03,118.08,119.205,117.61,20721,1,0.0
58,0.8715,2.5767,119.03,118.08,119.205,117.61,20721,1,0.0
59,0.3458,-0.1134,118.895,118.9,119.4,118.14,20718,0,0.0
60,0.3527,-0.126,118.88,118.9,119.4,118.14,20718,0,0.0
61,0.3603,-0.0714,118.945,118.9,119.4,118.14,20718,0,0.0
62,0.3687,0.1428,119.2,118.9,119.4,118.14,20718,0,0.0
63,0.3791,0.21,119.28,118.9,119.4,118.14,20718,0,0.0
64,0.3936,0.21,119.28,118.9,119.4,118.14,20718,0,0.0
