,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,0.7403,1.2417,204.66,207.2,214.85,201.875,37262,-4,1.01
1,0.7403,1.2417,204.66,207.2,214.85,201.875,37262,0,1.03
2,0.7403,1.2417,204.66,207.2,214.85,201.875,37262,0,1.03
3,0.7403,1.2417,204.66,207.2,214.85,201.875,37262,0,1.03
4,0.7403,1.2417,204.66,207.2,214.85,201.875,37262,0,1.03
5,0.6729,-5.3992,193.61,202.35,203.55,192.46,37272,1,3.16
6,0.684,-5.2575,193.9,202.35,203.55,192.46,37272,1,3.16
7,0.6956,-4.7347,194.97,202.35,203.55,192.46,37272,0,3.35
8,0.709,-5.1622,194.095,202.35,203.55,192.46,37272,0,3.35
9,0.717,-4.8813,194.67,202.35,203.55,192.46,37272,0,3.35
10,0.7323,-4.7884,194.86,202.35,203.55,192.46,37272,0,3.35
11,0.744,-4.7445,194.95,202.35,203.55,192.46,37272,0,3.35
12,0.7548,-5.0669,194.29,202.35,203.55,192.46,37272,0,3.35
13,0.7646,-4.6223,195.2,202.35,203.55,192.46,37274,2,4.85
14,0.7801,-4.4562,195.54,202.35,203.55,192.46,37274,2,4.85
15,0.8019,-4.6101,195.225,202.35,203.55,192.46,37274,2,4.85
16,0.8171,-4.6076,195.23,202.35,203.55,192.46,37274,2,4.85
17,0.8771,-4.1825,196.1,202.35,203.55,192.46,37274,2,4.85
18,0.8771,-4.1825,196.1,202.35,203.55,192.46,37274,2,4.85
19,0.8771,-4.1825,196.1,202.35,203.55,192.46,37277,3,4.76
20,0.8771,-4.1825,196.1,202.35,203.55,192.46,37277,3,4.76
21,0.8771,-4.2363,195.99,202.35,203.55,192.46,37277,3,4.76
22,0.8771,-4.2363,195.99,202.35,203.55,192.46,37277,3,4.76
23,0.8771,-4.2363,195.99,202.35,203.55,192.46,37277,3,4.76
24,0.8771,-4.2363,195.99,202.35,203.55,192.46,37277,3,4.76
25,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
26,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
27,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
28,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
29,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
30,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-2,4.44
31,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
32,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
33,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
34,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
35,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
36,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.84
37,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
38,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
39,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
40,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
41,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
42,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,-1,4.14
43,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
44,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
45,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
46,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
47,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
48,0.8771,-4.2363,195.99,202.35,203.55,192.46,37275,0,4.49
49,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
50,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
51,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
52,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
53,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
54,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,1,4.64
55,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,0,4.82
56,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,0,4.82
57,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,0,4.82
58,0.8771,-4.2363,195.99,202.35,203.55,192.46,37276,0,4.82
59,0.4348,-0.0204,195.95,199.36,200.21,191.61,37293,2,-0.49
60,0.4417,-0.0561,195.88,199.36,200.21,191.61,37293,2,-0.49
61,0.4505,0.3623,196.7,199.36,200.21,191.61,37293,0,0.27
62,0.459,0.3112,196.6,199.36,200.21,191.61,37293,0,0.27
63,0.4727,0.5715,197.11,199.36,200.21,191.61,37293,0,0.27
64,0.4856,0.6046,197.175,199.36,200.21,191.61,37293,0,0.27
65,0.4955,0.8189,197.595,199.36,200.21,191.61,37293,0,0.27
66,0.5033,0.6403,197.245,199.36,200.21,191.61,37293,0,0.27
67,0.5128,0.6097,197.185,199.36,200.21,191.61,37293,0,0.25
68,0.5248,0.4541,196.88,199.36,200.21,191.61,37293,0,0.25
69,0.5389,0.3112,196.6,199.36,200.21,191.61,37293,0,0.25
70,0.5567,0.2704,196.52,199.36,200.21,191.61,37293,0,0.25
71,0.5969,-0.1352,195.725,199.36,200.21,191.61,37293,0,0.25
72,0.5969,-0.1352,195.725,199.36,200.21,191.61,37293,0,0.25
73,0.5969,-0.1352,195.725,199.36,200.21,191.61,37292,-1,0.25
74,0.5969,-0.1352,195.725,199.36,200.21,191.61,37292,-1,0.25
75,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,-1,0.25
76,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,-1,0.25
77,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,-1,0.25
78,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,-1,0.25
79,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
80,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
81,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
82,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
83,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
84,0.5969,-0.0816,195.83,199.36,200.21,191.61,37291,-1,-0.09
85,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
86,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
87,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
88,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
89,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
90,0.5969,-0.0816,195.83,199.36,200.21,191.61,37292,1,-0.21
91,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
92,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
93,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
94,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
95,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
96,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,2,-0.21
97,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
98,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
99,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
100,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
101,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
102,0.5969,-0.0816,195.83,199.36,200.21,191.61,37294,0,-0.19
103,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
104,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
105,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
106,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
107,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
108,0.5969,-0.0816,195.83,199.36,200.21,191.61,37295,1,-0.15
109,0.5969,-0.0816,195.83,199.36,200.21,191.61,37297,2,-0.35
110,0.5969,-0.0816,195.83,199.36,200.21,191.61,37297,2,-0.35
111,0.5969,-0.0816,195.83,199.36,200.21,191.61,37297,2,-0.35
112,0.5969,-0.0816,195.83,199.36,200.21,191.61,37297,2,-0.35
113,0.2245,-2.3439,191.24,196.0,196.515,191.24,37299,1,-2.58
114,0.2301,-2.2954,191.335,196.0,196.515,191.23,37299,1,-2.58
115,0.2391,-2.3745,191.18,196.0,196.515,191.05,37298,-1,-3.4
116,0.2477,-2.349,191.23,196.0,196.515,191.05,37298,-1,-3.4
117,0.2639,-2.4509,191.0304,196.0,196.515,190.624,37298,-1,-3.4
118,0.2732,-2.3541,191.22,196.0,196.515,190.624,37298,-1,-3.4
119,0.2834,-1.8281,192.2501,196.0,196.515,190.624,37298,-1,-3.4
120,0.2923,-1.5064,192.88,196.0,196.515,190.624,37298,-1,-3.4
121,0.3026,-1.417,193.055,196.0,196.515,190.624,37298,-1,-3.4
122,0.3114,-1.6085,192.68,196.0,196.515,190.624,37298,-1,-3.4
123,0.3248,-1.6417,192.615,196.0,196.515,190.624,37298,-1,-3.4
124,0.3371,-1.68,192.54,196.0,196.515,190.624,37298,-1,-3.4
125,0.3801,-1.1924,193.495,196.0,196.515,190.624,37298,-1,-3.4
126,0.3801,-1.1924,193.495,196.0,196.515,190.624,37298,-1,-3.4
127,0.3801,-1.1924,193.495,196.0,196.515,190.624,37298,-1,-3.4
128,0.3801,-1.1924,193.495,196.0,196.515,190.624,37298,-1,-3.4
129,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
130,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
131,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
132,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
133,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
134,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
135,0.3801,-1.1796,193.52,196.0,196.515,190.624,37298,-1,-3.4
136,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,2,-2.44
137,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,2,-2.44
138,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,2,-2.44
139,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
140,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
141,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
142,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
143,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
144,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.57
145,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
146,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
147,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
148,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
149,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
150,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.55
151,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
152,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
153,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
154,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
155,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
156,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.53
157,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
158,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
159,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
160,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
161,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
162,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.54
163,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.8
164,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.8
165,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.8
166,0.3801,-1.1796,193.52,196.0,196.515,190.624,37300,0,-2.8
167,0.5008,4.4233,202.08,196.75,203.05,191.385,37307,1,0.07
168,0.5126,4.7153,202.645,196.75,203.05,191.385,37307,1,0.07
169,0.5346,5.1054,203.4,196.75,203.45,191.385,37308,1,-0.62
170,0.5537,5.4155,204.0,196.75,204.0,191.385,37308,1,-0.62
171,0.5778,5.9942,205.12,196.75,205.25,191.385,37308,1,-0.62
172,0.5949,5.9425,205.02,196.75,205.25,191.385,37308,1,-0.62
173,0.6119,6.031,205.1912,196.75,205.77,191.385,37308,1,-0.62
174,0.6419,5.7733,204.6925,196.75,205.77,191.385,37308,1,-0.62
175,0.6637,5.4878,204.14,196.75,205.77,191.385,37308,1,-0.62
176,0.683,5.6067,204.37,196.75,205.77,191.385,37308,1,-0.62
177,0.7001,5.265,203.7088,196.75,205.77,191.385,37308,1,-0.62
178,0.7263,5.5963,204.35,196.75,205.77,191.385,37308,1,-0.62
179,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
180,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
181,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
182,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
183,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
184,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
185,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
186,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
187,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
188,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
189,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
190,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
191,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
192,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
193,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
194,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
195,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
196,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
197,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
198,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
199,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
200,0.7832,5.3896,203.95,196.75,205.77,191.385,37308,1,-0.62
