,relvolume,percentchange,price,open,high,low,watchers,hourchange,sentiment
0,0.5333,2.9954,4.47,4.44,4.68,4.34,411927,-2,-0.38
1,0.5333,2.9954,4.47,4.44,4.68,4.34,411932,5,-0.29
2,0.5333,2.9954,4.47,4.44,4.68,4.34,411932,5,-0.29
3,0.5333,2.9954,4.47,4.44,4.68,4.34,411932,5,-0.29
4,0.5333,2.9954,4.47,4.44,4.68,4.34,411932,5,-0.29
5,0.1958,-0.1902,4.4615,4.4,4.54,4.38,411924,-1,-0.45
6,0.1993,0.1119,4.475,4.4,4.54,4.38,411924,-1,-0.45
7,0.2033,0.1924,4.4786,4.4,4.54,4.38,411928,4,-0.36
8,0.2062,0.1119,4.475,4.4,4.54,4.38,411928,4,-0.36
9,0.2127,0.4474,4.49,4.4,4.54,4.38,411928,4,-0.36
10,0.2251,0.8949,4.51,4.4,4.54,4.38,411928,4,-0.36
11,0.2316,0.6532,4.4992,4.4,4.54,4.38,411928,4,-0.36
12,0.2345,0.1119,4.475,4.4,4.54,4.38,411928,4,-0.36
13,0.2384,0.2237,4.48,4.4,4.54,4.38,411924,-4,-0.03
14,0.247,-0.5593,4.445,4.4,4.54,4.38,411924,-4,-0.03
15,0.256,-1.3423,4.41,4.4,4.54,4.38,411924,-4,-0.03
16,0.2661,-1.2304,4.415,4.4,4.54,4.38,411924,-4,-0.03
17,0.283,-0.1119,4.465,4.4,4.54,4.38,411924,-4,-0.03
18,0.283,-0.1119,4.465,4.4,4.54,4.38,411924,-4,-0.03
19,0.283,-0.1119,4.465,4.4,4.54,4.38,411924,0,-0.03
20,0.283,-0.1119,4.465,4.4,4.54,4.38,411924,0,-0.03
21,0.283,0.0,4.47,4.4,4.54,4.38,411924,0,-0.03
22,0.283,0.0,4.47,4.4,4.54,4.38,411924,0,-0.03
23,0.283,0.0,4.47,4.4,4.54,4.38,411924,0,-0.03
24,0.283,0.0,4.47,4.4,4.54,4.38,411924,0,-0.03
25,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
26,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
27,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
28,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
29,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
30,0.283,0.0,4.47,4.4,4.54,4.38,411919,-5,-0.07
31,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
32,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
33,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
34,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
35,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
36,0.283,0.0,4.47,4.4,4.54,4.38,411926,7,-0.09
37,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
38,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
39,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
40,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
41,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
42,0.283,0.0,4.47,4.4,4.54,4.38,411928,2,0.06
43,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
44,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
45,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
46,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
47,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
48,0.283,0.0,4.47,4.4,4.54,4.38,411928,0,0.06
49,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
50,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
51,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
52,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
53,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
54,0.283,0.0,4.47,4.4,4.54,4.38,411927,-1,0.25
55,0.283,0.0,4.47,4.4,4.54,4.38,411928,1,0.31
56,0.283,0.0,4.47,4.4,4.54,4.38,411928,1,0.31
57,0.283,0.0,4.47,4.4,4.54,4.38,411928,1,0.31
58,0.283,0.0,4.47,4.4,4.54,4.38,411928,1,0.31
59,0.316,-1.566,4.4,4.51,4.5,4.3,411970,-6,0.06
60,0.3204,-1.566,4.4,4.51,4.5,4.3,411970,-6,0.06
61,0.3244,-1.2304,4.415,4.51,4.5,4.3,411968,-2,-0.2
62,0.3323,-0.5817,4.444,4.51,4.5,4.3,411968,-2,-0.2
63,0.3543,0.3356,4.485,4.51,4.505,4.3,411968,-2,-0.2
64,0.3769,0.5593,4.495,4.51,4.5074,4.3,411968,-2,-0.2
65,0.4032,1.0067,4.515,4.51,4.53,4.3,411968,-2,-0.2
66,0.4165,1.0067,4.515,4.51,4.53,4.3,411968,-2,-0.2
67,0.4288,1.1186,4.52,4.51,4.53,4.3,411966,-2,-0.26
68,0.4555,1.0067,4.515,4.51,4.53,4.3,411966,-2,-0.26
69,0.4814,1.566,4.54,4.51,4.55,4.3,411966,-2,-0.26
70,0.5056,1.3423,4.53,4.51,4.55,4.3,411966,-2,-0.26
71,0.5515,2.349,4.575,4.51,4.58,4.3,411966,-2,-0.26
72,0.5515,2.349,4.575,4.51,4.58,4.3,411966,-2,-0.26
73,0.5515,2.349,4.575,4.51,4.58,4.3,411963,-3,-0.26
74,0.5515,2.349,4.575,4.51,4.58,4.3,411963,-3,-0.26
75,0.5515,1.7897,4.55,4.51,4.58,4.3,411963,-3,-0.26
76,0.5515,1.7897,4.55,4.51,4.58,4.3,411963,-3,-0.26
77,0.5515,1.7897,4.55,4.51,4.58,4.3,411963,-3,-0.26
78,0.5515,1.7897,4.55,4.51,4.58,4.3,411963,-3,-0.26
79,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
80,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
81,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
82,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
83,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
84,0.5515,1.7897,4.55,4.51,4.58,4.3,411961,-2,-0.24
85,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
86,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
87,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
88,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
89,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
90,0.5515,1.7897,4.55,4.51,4.58,4.3,411959,-2,-0.46
91,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
92,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
93,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
94,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
95,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
96,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,1,-0.63
97,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
98,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
99,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
100,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
101,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
102,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.8
103,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
104,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
105,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
106,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
107,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
108,0.5515,1.7897,4.55,4.51,4.58,4.3,411960,0,-0.71
