timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,positiveScore,negativeScore,neutralScore
2023-02-03 10:43:22,156.58999633789062,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10743031301482735,0.07442438220757824,0.8181665568369043
2023-02-03 11:01:04,155.9600067138672,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10661231766612675,0.07457568881685574,0.8188333873581863
2023-02-03 12:00:02,155.72500610351562,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10846065573770527,0.07589901639344261,0.8156640983606571
2023-02-03 12:30:02,156.22999572753906,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.1094529126213596,0.0756966019417476,0.8148739482200662
2023-02-03 13:00:02,154.4600067138672,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.11081305084745803,0.07632389830508479,0.812886610169493
2023-02-03 13:30:01,154.7100067138672,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10974179894179925,0.07593315696649033,0.814346913580248
2023-02-03 14:00:02,155.27999877929688,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10876961130742073,0.07493286219081279,0.8163166077738531
2023-02-03 14:30:01,154.91000366210938,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10876961130742073,0.07493286219081279,0.8163166077738531
2023-02-03 15:00:02,154.46499633789062,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10812500000000026,0.07533592715231792,0.8165597682119218
2023-02-03 15:30:01,154.875,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10915264084507066,0.07546742957746481,0.8153982394366206
2023-02-03 16:00:02,154.5,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.11051385199241012,0.07609070208728659,0.8134140417457317
2023-02-03 16:30:02,154.5,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10826549165120625,0.07472912801484234,0.8170261595547317
2023-02-03 17:00:02,154.5,148.02999877929688,150.82000732421875,157.3800048828125,147.8300018310547,124.16999816894533,179.61000061035156,138.76059951782227,147.8662497329712,122.0,170.88,214.0,1.48,-0.025999999,1.24,1.24,6.14,6.14,0.10785432330827092,0.07433402255639104,0.8178323308270686
