timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,positiveScore,negativeScore,neutralScore
2023-02-03 10:43:22,14.0,12.949999809265137,14.25,15.380000114440918,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35963291139240494,0.11520329113924066,0.5251615189873412
2023-02-03 11:01:04,14.379899978637695,12.949999809265137,14.25,15.380000114440918,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35963291139240494,0.11520329113924066,0.5251615189873412
2023-02-03 12:00:02,14.899900436401367,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35963291139240494,0.11520329113924066,0.5251615189873412
2023-02-03 12:30:02,15.130000114440918,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35963291139240494,0.11520329113924066,0.5251615189873412
2023-02-03 13:00:02,14.595000267028809,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3601262135922327,0.11453980582524285,0.5253305825242711
2023-02-03 13:30:01,14.329999923706056,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3601262135922327,0.11453980582524285,0.5253305825242711
2023-02-03 14:00:02,14.30500030517578,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3601262135922327,0.11453980582524285,0.5253305825242711
2023-02-03 14:30:01,14.234999656677246,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35866466809421843,0.11531862955032138,0.5260137044967874
2023-02-03 15:00:02,14.210399627685549,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35866466809421843,0.11531862955032138,0.5260137044967874
2023-02-03 15:30:01,14.55500030517578,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35866466809421843,0.11531862955032138,0.5260137044967874
2023-02-03 16:00:02,14.449999809265137,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35866466809421843,0.11531862955032138,0.5260137044967874
2023-02-03 16:30:02,14.449999809265137,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.35866466809421843,0.11531862955032138,0.5260137044967874
2023-02-03 17:00:02,14.449999809265137,12.949999809265137,14.25,16.209999084472656,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3596242990654203,0.1141598130841123,0.5262112149532706
2023-02-03 17:30:01,14.449999809265137,12.949999809265137,14.25,16.204999923706055,12.949999809265137,3.549999952316284,163.17999267578125,6.34739999294281,24.776749967336656,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3596242990654203,0.1141598130841123,0.5262112149532706
2023-02-06 09:00:01,14.449999809265137,12.949999809265137,14.25,16.209999084472656,12.949999809265137,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3570552016985138,0.11428811040339724,0.5286543524416127
2023-02-06 09:30:01,13.989999771118164,12.949999809265137,14.449999809265137,14.010000228881836,13.9197998046875,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3570552016985138,0.11428811040339724,0.5286543524416127
2023-02-06 10:00:02,14.0,13.960000038146973,14.449999809265137,14.589900016784668,13.399999618530272,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 10:30:02,13.20199966430664,13.960000038146973,14.449999809265137,14.589900016784668,13.1899995803833,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 11:30:02,13.6899995803833,13.960000038146973,14.449999809265137,14.589900016784668,13.06999969482422,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 12:00:02,13.335000038146973,13.960000038146973,14.449999809265137,14.589900016784668,13.06999969482422,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 12:30:02,13.229999542236328,13.960000038146973,14.449999809265137,14.589900016784668,13.039999961853027,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 13:00:02,13.218899726867676,13.960000038146973,14.449999809265137,14.589900016784668,13.039999961853027,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 13:30:01,13.261099815368652,13.960000038146973,14.449999809265137,14.589900016784668,13.039999961853027,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 14:00:02,13.31999969482422,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 14:30:02,13.350000381469728,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 15:00:02,13.369999885559082,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 15:30:02,13.869999885559082,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 16:00:02,13.4350004196167,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 16:30:02,13.43000030517578,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 17:00:02,13.43000030517578,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-06 17:30:02,13.43000030517578,13.960000038146973,14.449999809265137,14.589900016784668,13.020000457763672,3.549999952316284,163.17999267578125,6.495399985313416,24.34014998316765,1.0,11.25,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3583349173553718,0.11431694214876052,0.5273454545454538
2023-02-07 09:30:02,13.3100004196167,13.960000038146973,13.43000030517578,13.40999984741211,13.3100004196167,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3595364779874211,0.11378658280922452,0.5266748427672949
2023-02-07 10:00:02,12.532400131225586,13.359999656677246,13.43000030517578,13.40999984741211,12.40999984741211,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3595364779874211,0.11378658280922452,0.5266748427672949
2023-02-07 10:30:02,12.300000190734863,13.359999656677246,13.43000030517578,13.40999984741211,12.15999984741211,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3595364779874211,0.11378658280922452,0.5266748427672949
2023-02-07 11:00:02,12.460000038146973,13.359999656677246,13.43000030517578,13.40999984741211,12.100000381469728,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3599937365010797,0.11337300215982742,0.5266315334773212
2023-02-07 11:30:02,12.505000114440918,13.359999656677246,13.43000030517578,13.40999984741211,12.100000381469728,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3599937365010797,0.11337300215982742,0.5266315334773212
2023-02-07 12:30:01,13.109999656677246,13.359999656677246,13.43000030517578,13.40999984741211,12.100000381469728,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3599937365010797,0.11337300215982742,0.5266315334773212
2023-02-07 13:00:01,13.637999534606934,13.359999656677246,13.43000030517578,13.789999961853027,12.100000381469728,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3599937365010797,0.11337300215982742,0.5266315334773212
2023-02-07 13:30:02,12.80150032043457,13.359999656677246,13.43000030517578,13.789999961853027,12.100000381469728,3.549999952316284,163.17999267578125,6.627999987602234,23.944799984693528,1.0,11.81,45.0,-2.24,-1.196,-2.01,-2.01,-10.47,-10.47,0.3599937365010797,0.11337300215982742,0.5266315334773212
