,percentchange,high,price,low,relvolume,open,watchers,hourchange,sentiment
0,0.1826,120.96,120.67,119.6,0.3384,120.14,20708,0,0.0
1,0.2491,120.96,120.75,119.6,0.3468,120.14,20708,0,0.0
2,0.2491,120.96,120.75,119.6,0.3546,120.14,20708,0,0.0
3,0.3445,120.96,120.865,119.6,0.3607,120.14,20708,0,0.0
4,0.5064,121.06,121.06,119.6,0.3692,120.14,20708,0,0.0
5,0.5729,121.17,121.14,119.6,0.376,120.14,20708,0,0.0
6,0.6185,121.215,121.195,119.6,0.3834,120.14,20708,0,0.0
7,0.6974,121.38,121.29,119.6,0.404,120.14,20708,0,0.0
8,0.6891,121.41,121.28,119.6,0.4381,120.14,20708,0,0.0
9,0.8551,121.49,121.48,119.6,0.4562,120.14,20708,0,0.0
10,0.8717,121.65,121.5,119.6,0.4874,120.14,20708,0,0.0
11,0.7389,121.65,121.34,119.6,0.5174,120.14,20708,0,0.0
12,0.7887,121.65,121.4,119.6,0.5851,120.14,20708,0,0.0
13,0.7887,121.65,121.4,119.6,0.5851,120.14,20708,0,0.0
14,0.7887,121.65,121.4,119.6,0.5851,120.14,20708,0,0.0
15,0.7887,121.65,121.4,119.6,0.5851,120.14,20708,0,0.0
16,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
17,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
18,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
19,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
20,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
21,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
22,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
23,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
24,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
25,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
26,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,0.0
27,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
28,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
29,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
30,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
31,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
32,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
33,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
34,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
35,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
36,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
37,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
38,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
39,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
40,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
41,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
42,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
43,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
44,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
45,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
46,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
47,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
48,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
49,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
50,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
51,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
52,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
53,0.7472,121.65,121.35,119.6,0.5851,120.14,20708,0,8.33
