timestamp,price,open,lastClose,dayHigh,dayLow,yearLow,yearHigh,50avg,200avg,targetLow,targetMean,targetHigh,forecastNowAvg,forecastNowGrowth,forecastFutureAvg,forecastFutureGrowth,forecastFutureYrAvg,forecastFutureYrGrowth,lastEarningDate,lastEarnExp,lastEarnActual,lastEarnSuprise%,nextEarningDate,nextEarnExepected,text
2023-02-03 10:43:22,263.0520935058594,259.5419921875,264.6000061035156,264.20001220703125,259.0199890136719,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Dow Jones Slides On Strong January Jobs Report; Apple Reverses Higher; Alphabet, Amazon Drop On Earnings', 'More than 86,000 tech-sector employees have lost their jobs since the start of the year', ""Analysis-From Meta to Microsoft, AI's big moment is here"", ""My 2023 Stock Recommendations: How They're Performing and What I'd Change"", '2 Top Stocks to Buy in February', 'Amazon Stock Falls on Mixed Earnings Report and Weak Forecast. AWS Missed Too.', 'Big Tech earnings face more heat as cloud cover fades', 'Big Tech groups disclose $10bn in charges from job culls and cost cutting']"
2023-02-03 11:01:04,261.8550109863281,259.5419921875,264.6000061035156,264.20001220703125,259.0199890136719,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Dow Jones Slides On Strong January Jobs Report; Apple Reverses Higher; Alphabet, Amazon Drop On Earnings', 'More than 86,000 tech-sector employees have lost their jobs since the start of the year', ""Analysis-From Meta to Microsoft, AI's big moment is here"", ""My 2023 Stock Recommendations: How They're Performing and What I'd Change"", '2 Top Stocks to Buy in February', 'Amazon Stock Falls on Mixed Earnings Report and Weak Forecast. AWS Missed Too.', 'Big Tech earnings face more heat as cloud cover fades', 'Big Tech groups disclose $10bn in charges from job culls and cost cutting']"
2023-02-03 12:00:02,261.3999938964844,259.5419921875,264.6000061035156,264.20001220703125,259.0199890136719,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?', 'Microsoft halts work on 90-acre Westside Atlanta campus', 'Google invests $300mn in artificial intelligence start-up Anthropic', 'Dow Jones Slides On Strong January Jobs Report; Apple Reverses Higher; Alphabet, Amazon Drop On Earnings', 'More than 86,000 tech-sector employees have lost their jobs since the start of the year', ""Analysis-From Meta to Microsoft, AI's big moment is here"", ""My 2023 Stock Recommendations: How They're Performing and What I'd Change""]"
2023-02-03 12:30:02,262.3800048828125,259.5419921875,264.6000061035156,264.20001220703125,259.0199890136719,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Activision Blizzard to Pay $35 Million to Settle SEC Investigation', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption' (Not Just At Google)"", 'Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?', 'Microsoft halts work on 90-acre Westside Atlanta campus', 'Google invests $300mn in artificial intelligence start-up Anthropic', 'Dow Jones Slides On Strong January Jobs Report; Apple Reverses Higher; Alphabet, Amazon Drop On Earnings', 'More than 86,000 tech-sector employees have lost their jobs since the start of the year']"
2023-02-03 13:00:02,260.2301025390625,259.5419921875,264.6000061035156,264.20001220703125,259.0199890136719,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Activision Blizzard to Pay $35 Million to Settle SEC Investigation', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption' (Not Just At Google)"", 'Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?', 'Microsoft halts work on 90-acre Westside Atlanta campus', 'Google invests $300mn in artificial intelligence start-up Anthropic', 'Dow Jones Slides On Strong January Jobs Report; Apple Reverses Higher; Alphabet, Amazon Drop On Earnings', 'More than 86,000 tech-sector employees have lost their jobs since the start of the year']"
2023-02-03 13:30:01,258.82000732421875,259.5419921875,264.6000061035156,264.20001220703125,258.75,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Big Tech Cloud Spending Is Slowing. What It Means for Chip Stocks.', 'Activision Blizzard was fined $35 million for neglecting employee complaints', 'Activision Blizzard to Pay $35 Million to Settle SEC Investigation', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption' (Not Just At Google)"", 'Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?', 'Microsoft halts work on 90-acre Westside Atlanta campus', 'Google invests $300mn in artificial intelligence start-up Anthropic']"
2023-02-03 14:00:02,258.6321105957031,259.5419921875,264.6000061035156,264.20001220703125,258.19000244140625,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['Iran behind hack of French magazine Charlie Hebdo, Microsoft says', ""Atlanta Mayor: Stalled Microsoft campus already had 'economic consequences' on Westside"", 'Big Tech Cloud Spending Is Slowing. What It Means for Chip Stocks.', 'Activision Blizzard was fined $35 million for neglecting employee complaints', 'Activision Blizzard to Pay $35 Million to Settle SEC Investigation', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption'"", 'Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?']"
2023-02-03 14:30:01,257.92999267578125,259.5419921875,264.6000061035156,264.20001220703125,257.79998779296875,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"[""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption'"", 'Iran behind hack of French magazine Charlie Hebdo, Microsoft says', ""Atlanta Mayor: Stalled Microsoft campus already had 'economic consequences' on Westside"", 'Big Tech Cloud Spending Is Slowing. What It Means for Chip Stocks.', 'Activision Blizzard was fined $35 million for neglecting employee complaints', 'Activision Blizzard to Pay $35 Million to Settle SEC Investigation', 'Why Stitch Fix Is Sewing Up a 9% Gain This Week', 'Google Ad Revenue Sputters, but Google Cloud Is Outperforming Amazon and Microsoft -- Time to Buy?']"
2023-02-03 15:00:02,257.4800109863281,259.5419921875,264.6000061035156,264.20001220703125,257.45001220703125,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['2023 Top Dow Jones Stocks To Buy And Watch In February: Apple Surges On Earnings', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption'"", 'Iran behind hack of French magazine Charlie Hebdo, Microsoft says', ""Atlanta Mayor: Stalled Microsoft campus already had 'economic consequences' on Westside"", 'Big Tech Cloud Spending Is Slowing. What It Means for Chip Stocks.', 'Activision Blizzard was fined $35 million for neglecting employee complaints', 'Activision Blizzard to Pay $35 Million to Settle SEC Investigation', 'Why Stitch Fix Is Sewing Up a 9% Gain This Week']"
2023-02-03 15:30:01,258.3599853515625,259.5419921875,264.6000061035156,264.20001220703125,257.1000061035156,213.42999267578125,315.95001220703125,242.81679992675785,254.29909942626952,212.0,283.73,411.0,2.23,0.005,2.47,2.47,9.34,9.34,2023-01-24 11:00:00-05:00,2.3,2.32,0.0109,2023-04-24 06:00:00-04:00,2.23,"['2023 Top Dow Jones Stocks To Buy And Watch In February: Apple Surges On Earnings', ""ChatGPT Is Just The 'Tip Of The Iceberg' In Content-Creating Artificial Intelligence; Get Ready For 'A Lot Of Disruption'"", 'Iran behind hack of French magazine Charlie Hebdo, Microsoft says', ""Atlanta Mayor: Stalled Microsoft campus already had 'economic consequences' on Westside"", 'Big Tech Cloud Spending Is Slowing. What It Means for Chip Stocks.', 'Activision Blizzard was fined $35 million for neglecting employee complaints', 'Activision Blizzard to Pay $35 Million to Settle SEC Investigation', 'Why Stitch Fix Is Sewing Up a 9% Gain This Week']"
